"R","Metodo","mu1","mu2","mu3","sigma1","sigma2","sigma3","p1","p2","p3","tempo"
9,"EM",0.850782006005303,5.9237330360693,6.92236222830502,1.93680988134141,1.03922620940053,0.384943186139745,0.173559390013698,0.56925879603051,0.257181813955792,0.0738630294799805
9,"MCMC",0.60108915257825,5.24456741375,6.64499965125,1.872915375,1.1601585455,0.67061962275,0.1585397138125,0.3032909168625,0.538169363875,55.0730879306793
10,"EM",1.64478902180752,6.16249229773904,6.9686875109891,2.76068534639974,1.05841653195284,0.361332974950561,0.137733416992018,0.594563330031866,0.267703252976115,0.212985038757324
10,"MCMC",0.668691280026375,5.58622428875,6.7916513825,2.484058989,1.275712639,0.619963398625,0.106458088926,0.370725445775,0.522816470375,76.1736741065979
11,"EM",1.17606174620254,5.04692873733196,6.70559208547294,2.73647647459501,0.480157933059155,0.658170625575405,0.18031031982605,0.142380566059523,0.677309114114427,0.0564048290252686
11,"MCMC",0.666438777421512,5.33810358575,6.73350589,2.589669364375,0.975617485625,0.653632895125,0.15892707432625,0.255535212605,0.585537711875,65.3686461448669
12,"EM",0.76805227970854,4.74147526650945,6.73834355642472,2.95360212193608,0.675759747833842,0.708206875705056,0.173411247401608,0.143814549998386,0.682774202600006,0.0741560459136963
12,"MCMC",-0.2451190756725,4.9552461075,6.74443382125,2.599014211375,1.29220632375,0.711689761375,0.135518864225,0.24124697545,0.623234152625,72.5066409111023
13,"EM",-0.0546997918740624,5.85580939469243,6.99512731743051,2.81341019146309,1.06608578118252,0.513655192182476,0.110269696420676,0.522221402574428,0.367508901004896,0.0316150188446045
13,"MCMC",0.3144795063295,5.1157877975,6.80225774,3.2311708225,0.690469432125,0.66337658525,0.121903332025,0.2594450473625,0.61865162025,75.6612639427185
14,"EM",1.34826692003417,5.18505806434158,6.80629403417467,2.35957282926737,0.609475607318883,0.665878073304195,0.153842873754975,0.22706287300739,0.619094253237635,0.0412111282348633
14,"MCMC",1.1293384577195,5.5250399125,6.83562684625,2.359594851625,0.976919743375,0.64529944475,0.14472621506,0.3543653194875,0.500908465875,73.4534621238708
15,"EM",-0.669726630846841,5.5756603931531,6.84289864823039,2.01446483755924,0.905347333205324,0.569043064688421,0.116966187516571,0.385178472723549,0.49785533975988,0.263370037078857
15,"MCMC",-0.631846302829112,5.49020863625,6.767116315,2.1589600375,0.9284765345,0.6104541335,0.1183231567625,0.3436531186875,0.538023720125,63.1710910797119
16,"EM",0.422461919015195,4.4269679467373,6.64449148297526,2.45872585783416,0.506376588186759,0.751476671848642,0.115034651309307,0.106302663903891,0.778662684786802,0.021557092666626
16,"MCMC",0.02209525729125,5.01798261875,6.7123850825,2.414824283375,1.121797620125,0.711299967375,0.10305763267,0.22221500935,0.674727353375,85.2859499454498
17,"EM",0.721027819587611,4.98015192536555,6.89100810162474,2.7160137344655,0.575116323614275,0.636363965275939,0.106645428806972,0.198275627639332,0.695078943553697,0.0356340408325195
17,"MCMC",0.345773603414637,5.280003265,6.92901448,2.67432071625,0.84859868875,0.618244473,0.0993729053,0.2797088744875,0.6209182205,90.1394679546356
18,"EM",1.10106494590176,6.36730708956009,7.11285091177349,3.01937807583995,0.939625194563088,0.216875774370813,0.170812952827657,0.7223046174522,0.106882429720143,0.124099016189575
18,"MCMC",-0.6504900879,4.154116776375,6.5562824325,2.5352073155,1.8857777305,0.84710456975,0.09713325049925,0.1523077761375,0.75055897075,127.456356048584
19,"EM",-0.0597067595362584,5.16171277464177,6.79857575013774,2.84513538190498,0.546691182182035,0.583438167191361,0.136425564909063,0.225502520789815,0.638071914301123,0.0210809707641602
19,"MCMC",-0.136506216513956,5.3621328175,6.83833197875,2.9331525725,0.693565894125,0.57517001975,0.1364337577625,0.286550778275,0.577015473375,80.4668600559235
20,"EM",0.0590338203059913,5.87633564086784,6.77824985892506,2.06553025842674,1.16704208784889,0.517672697318475,0.122527132159762,0.550507578073099,0.326965289767138,0.0585730075836182
20,"MCMC",-0.0373560657245,5.304138435,6.6192724825,2.130361965875,1.2262110985,0.729193212875,0.119092753675,0.3166658730875,0.564241377125,71.2841839790344
21,"EM",2.01538580669721,4.67895173581498,6.59477886075842,2.9039661627954,0.185385754206526,0.76385850961737,0.181420508527953,0.0381538509035776,0.78042564056847,0.0230028629302979
21,"MCMC",0.574940727723375,4.470954687125,6.64595132625,3.03243618,1.616586849625,0.751738034625,0.103808338127625,0.188911934775,0.70727972075,134.318420886993
22,"EM",2.23347120505218,5.29549430843455,6.94901180606701,3.05035772620042,0.667462207750327,0.517408274510587,0.202534670040846,0.267202818005893,0.530262511953261,0.0757849216461182
22,"MCMC",1.399980172896,5.45954220125,6.9603996525,2.915343995,0.94905101175,0.532993875375,0.1627325689375,0.3570650464125,0.4802023845,83.1044230461121
23,"EM",0.776894698969176,5.73566231629184,6.97194786405662,3.04236338168518,0.98100252624475,0.474171852047396,0.136931094604457,0.364983972718129,0.498084932677414,0.0504140853881836
23,"MCMC",0.235501704983625,5.4546764825,6.90543175875,2.9336938975,0.996359112,0.535166954875,0.1239827989875,0.2994163087,0.576600891375,86.1703729629517
24,"EM",0.876971517586172,4.97502160972978,6.76761767965177,3.03094052753067,0.54121110356038,0.648173525930941,0.178748468320585,0.182787582734636,0.638463948944779,0.032742977142334
24,"MCMC",0.389775922963,5.2655272075,6.8193032625,2.92123743625,0.86833821125,0.6364303225,0.1609616593375,0.2774332742375,0.561605065,70.1154730319977
25,"EM",-0.344668159910689,5.57249969303964,7.01716582542279,1.78807645758376,0.938630051107189,0.492563151534358,0.076217870988499,0.390256383523394,0.533525745488107,0.0516750812530518
25,"MCMC",-0.15114442225725,5.50665302625,6.9772030025,2.08001083625,0.92578826775,0.525781306125,0.080390042575,0.356005477875,0.56360447475,73.8735430240631
26,"EM",-2.48605611493606,2.82338385707847,6.41651625275398,2.3836072901306,1.83491710891972,0.929626939359793,0.0488018244747357,0.0819004308306675,0.869297744694597,0.0980799198150635
26,"MCMC",-2.97191935253913,1.74362365778163,6.39879222625,2.946363600875,2.79633666275,0.949589416625,0.0265628065368638,0.101367898478125,0.872069289,150.41507101059
27,"EM",0.351007243102883,4.56460350436483,6.7557157120704,3.37539818278911,0.465365883425387,0.688849766879767,0.13165986537331,0.0962335318715755,0.772106602755115,0.0976557731628418
27,"MCMC",-0.694111771617625,5.0849878225,6.84217028625,3.13429866875,1.103976916625,0.64353179275,0.106623426375,0.21339736795,0.679979208,86.0197019577026
28,"EM",-0.495342578499884,5.75562400135499,6.77482323938633,3.22018288617348,1.15855680340122,0.589035399475966,0.118664650571202,0.418190488923254,0.463144860505544,0.0892260074615479
28,"MCMC",-0.916043141972,5.12903055125,6.6513821575,3.17951714125,1.170248502625,0.71771242575,0.1115785472125,0.2441205384625,0.64430091425,83.7017230987549
29,"EM",1.80659903638747,4.82335029666853,6.68045549174103,2.75647195306117,0.205507053382944,0.737709449252513,0.178302755591347,0.0682130945713908,0.753484149837262,0.021111011505127
29,"MCMC",1.06868199884288,5.381625124375,6.79923811875,2.561743883625,1.011395395125,0.672128685375,0.144317309888875,0.245170184625,0.610512514625,81.1565220355988
30,"EM",-2.73892458780606,1.91732444430046,6.35607391834136,0.266560897114541,2.51070490153361,0.944018857402013,0.0139889492006019,0.172985944421419,0.813025106377979,0.0180110931396484
30,"MCMC",0.2464155091405,4.793294426125,6.51832917625,2.326274533875,1.566828127375,0.8548269335,0.119606672238875,0.22822901685,0.65216431025,124.814501047134
31,"EM",0.52596329809546,5.03956740684786,6.91032535542607,1.5561876836311,0.865168420504712,0.635109552078841,0.112726211825495,0.251741391543763,0.635532396630742,0.0322749614715576
31,"MCMC",0.660667646888225,5.440238365,6.92825202375,1.762548419875,1.0983151935,0.586264862625,0.1169547207375,0.3449707127625,0.538074571875,62.0006668567657
32,"EM",2.29788344680228,6.24511342336779,6.93740059785693,3.32213491734176,0.880567111783824,0.362000857059065,0.205673010598625,0.58887092254626,0.205456066855115,0.087907075881958
32,"MCMC",-0.537995621543625,4.01427382975,6.50154368375,3.218132454375,2.193321435125,0.780461852,0.073240287717375,0.1900372340625,0.73672247525,968.52494597435
33,"EM",0.0683269230975031,5.73627532473907,7.14159530070756,2.53023939769473,0.9452574875319,0.505195371498445,0.148181062372128,0.484358670145971,0.3674602674819,0.0602340698242188
33,"MCMC",0.0428449217306375,5.5490661475,7.01074647375,2.61475135625,0.930438447625,0.595660898875,0.1486537882625,0.3963464600625,0.45499974875,53.5668141841888
34,"EM",0.651635095079503,5.17130307549898,6.75202655179626,2.21277042195147,0.742485134927256,0.636176528256543,0.111157347530014,0.245947422487221,0.642895229982764,0.211280107498169
34,"MCMC",0.6974734806975,5.40472627875,6.7661552875,2.36048666375,0.908000521625,0.64196362575,0.11304616706875,0.3126016312625,0.57435218975,63.8682079315186
35,"EM",0.802272325774317,6.01308610170232,7.00481249511348,2.28283960074082,0.993902380410675,0.423145680163236,0.152870640311555,0.6383696836568,0.208759676031645,0.0223169326782227
35,"MCMC",1.23087976906625,5.10353037875,6.7196756025,2.5882512125,0.389996612625,0.68841944025,0.1738201018625,0.22159813855,0.6045817565,64.4610941410065
36,"EM",0.154640302027542,6.07392017453761,7.07030771069791,2.9814902898967,1.01703649308826,0.436703288882534,0.17200415053987,0.570048624766499,0.257947224693631,0.044219970703125
36,"MCMC",-0.406270228902712,5.30271445425,6.75965913125,2.80608045,1.167098263875,0.718977965625,0.1523751317375,0.2775605114875,0.57006435825,74.6158440113068
37,"EM",1.50132624556246,5.49288361163575,6.93084897196247,2.81145837129041,0.61011663065967,0.569600001173743,0.1273332615716,0.343455860292496,0.529210878135904,0.0973560810089111
37,"MCMC",0.99538468080925,5.4688569825,6.86473406625,2.760576716125,0.813810086625,0.6320111925,0.114001358791875,0.3540703527875,0.53192827975,72.9813060760498
38,"EM",1.53834805364172,5.66792238085306,6.89090345101498,3.27831833464344,0.862986448387662,0.533360509705671,0.178107423042193,0.394317093790948,0.427575483166859,0.160356044769287
38,"MCMC",0.637409496243611,5.46898532,6.73094479125,2.937603257,1.04191474625,0.638702842375,0.14834253966075,0.3341544476625,0.51750300425,80.0740489959717
39,"EM",2.49965274077534,5.72531242689614,7.06138145809002,3.06971322725586,0.678564129051939,0.548772507879742,0.143630265097634,0.375081364424008,0.481288370478358,0.125635147094727
39,"MCMC",0.872925818792125,5.572595748125,6.83522442625,2.506702155125,1.191596765375,0.703248438375,0.092241061671,0.368416359675,0.539342571375,88.1768479347229
40,"EM",2.52008505099725,5.14312492702483,6.77839114346404,3.08402929439978,0.397901232548773,0.673621477558051,0.228945685517516,0.0935018576621666,0.677552456820318,0.0631399154663086
40,"MCMC",0.6230431426995,4.36184861,6.6713679125,2.8129227025,2.06160837375,0.78356948675,0.108405668870262,0.190676491435,0.700917847875,161.771723031998
41,"EM",2.11316397284086,6.2422847272428,7.21800517729606,3.31346586896923,0.886186414181086,0.232494971768803,0.175808481832142,0.645588195451443,0.178603322716415,0.0575220584869385
41,"MCMC",0.274226545954125,5.57080651,6.78826354,2.689212181875,1.216114247125,0.63707029175,0.112584903625,0.3419903526625,0.545424742875,81.6401081085205
42,"EM",-0.536091182397321,6.04090967725074,7.16383807233937,2.13889812632275,1.04049337308458,0.428141329677275,0.15361594979459,0.546683122616716,0.299700927588694,0.188843965530396
42,"MCMC",-0.433472725134175,5.6083401725,7.0144620825,2.31027027375,0.920154794375,0.595311346,0.157074632925,0.3526698840375,0.49025548225,55.0400660037994
43,"EM",1.41383452199419,5.28136071533989,6.81319231330867,2.68472455010357,0.644093117223815,0.598794514392207,0.141997688741296,0.241062611353584,0.616939699905121,0.0852320194244385
43,"MCMC",1.09739205385925,5.47209102625,6.81486214375,2.6320926575,0.840830018625,0.61424214125,0.1331060009125,0.3046845979,0.562209399125,74.3288180828094
44,"EM",0.975856012996304,5.30506444394717,6.84848865605949,2.92366418042971,0.474792811398502,0.546501970834297,0.205890653883538,0.155558826450525,0.638550519665937,0.212563991546631
44,"MCMC",0.599582586467375,5.5392371875,6.8857950325,2.8502015025,0.7537162335,0.543898477875,0.1905950466125,0.2330709944625,0.5763339575,67.2793529033661
45,"EM",1.81856446893781,5.31389565113888,6.87344014165568,2.75127149889818,0.550809775089933,0.5673720921939,0.152024972591415,0.230776086991237,0.617198940417348,0.07499098777771
45,"MCMC",1.4306829922525,5.50471453625,6.9098235625,2.7212737125,0.751515205,0.566607451125,0.139207928758375,0.3069372730125,0.55385479825,75.3127670288086
46,"EM",0.787492650668764,5.24905884287954,6.92606821552031,2.78546441234412,0.73856703819787,0.635866787340032,0.159992864113205,0.242862103973418,0.597145031913377,0.152493953704834
46,"MCMC",0.35913411363525,5.293020125,6.8939134175,2.71877404875,0.94345587825,0.672869030125,0.146116897875,0.272711509025,0.581171594,63.0986490249634
47,"EM",1.01292251909843,5.83551094055589,6.88945105539704,1.98124900007612,1.24741312517818,0.499107102106703,0.11754570334031,0.488224373853948,0.394229922805742,0.0265929698944092
47,"MCMC",2.193878064895,5.35616951875,6.83764686,2.83543353,0.927198723875,0.585125107125,0.1691133943875,0.2882763027375,0.542610307375,72.3919649124146
48,"EM",0.322715898704553,5.70805842701698,7.06362954733599,2.23561034090884,0.954804284145686,0.540194572213618,0.155507100999174,0.473837496155093,0.370655402845733,0.0556900501251221
48,"MCMC",0.1110772452065,5.39946502875,6.87163032625,2.18838907375,1.018698097,0.6605567525,0.1474207393375,0.35626168905,0.496317566875,55.9042861461639
49,"EM",-0.143404357712581,5.97032687701136,7.02506735767711,2.91469029765854,0.771079430858395,0.529494829948051,0.144928844649996,0.418677285081469,0.436393870268535,0.23091983795166
49,"MCMC",-0.50279593228425,5.609828251625,6.796863365,2.8318356075,0.97449736525,0.6561792655,0.1352201891125,0.2563185973,0.6084612085,78.952125787735
50,"EM",2.07061044048605,5.33639010639933,6.81621642034813,2.83415585390302,0.383928726474425,0.653484730072625,0.213261253384568,0.150636526874032,0.6361022197414,0.0665500164031982
50,"MCMC",0.452928948580987,4.75775551375,6.65813026625,2.335040357875,1.5748941475,0.785175470375,0.123611881383875,0.2088480413875,0.667540076375,139.710582017899
51,"EM",1.68504300294586,5.30542225714772,6.8408843144716,3.80175146097327,0.536811162125629,0.625690387196128,0.142407597498653,0.204618259888548,0.652974142612799,0.123491048812866
51,"MCMC",-0.117175249419775,5.76127399575,6.8130275675,2.8618476795,1.04863640975,0.71198234825,0.102226489917125,0.3494254034375,0.548348106375,98.7267081737518
52,"EM",0.995447851100159,5.30997932468655,6.94975872592837,3.53436061693739,0.743117164648587,0.615500615955685,0.186541775179641,0.293506765755103,0.519951459065256,0.0777711868286133
52,"MCMC",-0.631322794327412,5.152277071125,6.79929461125,2.922702760625,1.330859682125,0.705629201875,0.133322007949875,0.342659976575,0.524018033,70.3006570339203
53,"EM",1.45238503440312,4.59256850995949,6.51639302977389,3.197064877135,0.0518526256314303,0.824470414703582,0.207161073269952,0.0245412040529071,0.768297722677141,0.0155971050262451
53,"MCMC",-0.66699777705705,4.778070075625,6.62125169,2.512510235,1.287456752375,0.769193939,0.1207546230125,0.1965654705625,0.68267989975,74.7741351127625
54,"EM",-0.135239267487487,5.89620808772617,6.94392268691259,2.46667629687643,1.10090004990725,0.491615044950919,0.136946638452423,0.472578806614582,0.390474554932995,0.017009973526001
54,"MCMC",-0.064150631880375,5.4561931075,6.83979677875,2.6825612875,1.04017270475,0.612899545375,0.1405477409375,0.311074754,0.548377501,74.5005059242249
55,"EM",1.59972383105079,4.77190890441709,6.67906269568226,2.83612566410041,0.332734572577739,0.727976446763411,0.165315695010814,0.074431949770382,0.760252355218804,0.0464479923248291
55,"MCMC",0.987301239784125,5.53545515125,6.74611843375,2.697139078375,1.18065915425,0.688331088375,0.13813590817625,0.26133758186625,0.600526501125,94.5702450275421
56,"EM",-0.435785435432898,5.31519560490629,6.6093169378368,2.29388037053718,1.14070014039322,0.812529484176869,0.104952278984349,0.1953326689476,0.699715052068052,0.169178009033203
56,"MCMC",-0.61088215627775,5.28058918375,6.5916783825,2.33501594925,1.426967521875,0.8163176315,0.09954267640375,0.2517147288875,0.6487425926125,77.1968660354614
57,"EM",1.89002578426015,4.44223820252552,6.64033828865629,2.75893829925485,0.195006856295283,0.735868637776234,0.187405749500464,0.0379721074422923,0.774622143057244,0.010059118270874
57,"MCMC",-0.33417907967415,4.75796737625,6.73569642875,1.881804638875,1.278695437,0.68313084625,0.09593265119625,0.212242472075,0.691824874375,70.8989078998566
58,"EM",1.89115475976603,5.76170594970613,6.98707850990171,2.8721545444907,1.00031900545891,0.512800080259059,0.181656347787833,0.437813543030811,0.380530109181356,0.0562460422515869
58,"MCMC",0.500243239178375,4.89897245,6.71341119375,2.62355217825,1.298633391,0.709126634875,0.1188450510275,0.27826994545,0.60288500725,84.4316539764404
59,"EM",-2.84763331675306,2.19027304560956,6.47611890905119,0.240273381843735,3.28413286042928,0.987635730115018,0.0262406311215891,0.145008270609666,0.828751098268745,0.0206129550933838
59,"MCMC",0.256158168194162,5.20352356125,6.95556500125,3.36280890625,0.75733852075,0.60421173125,0.135884357575,0.273304267475,0.590811366125,79.4514408111572
60,"EM",-1.3676888999657,2.09753904660613,6.34398909514185,1.37832626409636,1.00209767494368,0.945696842113039,0.0731850445233268,0.0687329388776921,0.858082016598981,0.11192798614502
60,"MCMC",0.270412282623375,5.007657761125,6.61683704375,2.39747409625,1.233259073125,0.7864767095,0.132529474499,0.2391540712125,0.628316444,89.6224751472473
61,"EM",0.43568317130119,5.9681348971336,7.05856942853609,2.89190677216705,1.05422422892052,0.427149374322762,0.135933618747278,0.537706301132901,0.326360080119821,0.055912971496582
61,"MCMC",0.0836698598510125,5.5461531375,6.911452865,2.82930595625,1.03624718925,0.598011285125,0.1275887063,0.366254130075,0.506157164875,74.9995279312134
62,"EM",0.143121876427944,4.98866468180226,6.7591686687997,2.2851064314538,0.609259695047166,0.624278238715198,0.0991579304647895,0.220372926041473,0.680469143493737,0.0250890254974365
62,"MCMC",0.04758461967575,5.26471293625,6.7978901575,2.3876265675,0.8348659955,0.612129675375,0.0971733988875,0.2975835981,0.605243018375,71.589173078537
63,"EM",1.9578091866862,6.13153937862241,7.07101125082039,3.52039681988392,0.968452843058983,0.36887950994543,0.130793042108849,0.612453676235008,0.256753281656143,0.0797610282897949
63,"MCMC",0.111244801567875,5.3851372525,6.72965673875,3.282170799625,1.34274760875,0.67750814275,0.083514533101875,0.314842601225,0.601642864625,100.492884874344
64,"EM",1.58703372366496,5.81160943045697,6.94814254215084,3.5683794028425,0.886487360833131,0.589926741688899,0.140379929948497,0.426196300363657,0.433423769687846,0.126535892486572
64,"MCMC",0.25386645213325,5.2698891875,6.679737095,3.35246432025,1.369597699,0.7397529205,0.1029236552995,0.2791597652625,0.6179165845,96.9035770893097
65,"EM",0.0974169715431956,5.8848846514921,7.0190799901316,2.56219494099843,0.965879154581411,0.406077196379412,0.137154300079623,0.535687205281667,0.32715849463871,0.0191941261291504
65,"MCMC",-0.18138032602975,5.54151448,6.85332339125,2.50740451625,0.992744847625,0.55610935225,0.1298728580125,0.3829221446125,0.487205008,68.2124960422516
66,"EM",2.81253866060806,5.30968754088688,6.87179771042002,2.85059124336349,0.380381343871361,0.584135358975201,0.222846671093403,0.1757334395398,0.601419889366797,0.133946895599365
66,"MCMC",1.1128294427955,5.5101733225,6.878916235,2.387446683875,1.044747136625,0.62550526425,0.13269309720275,0.34360163965,0.523705266875,77.4282970428467
67,"EM",0.0383955812479194,5.552433955774,6.88226314248869,3.13709136510741,1.24860576535464,0.496239075114912,0.142470192145455,0.306307220203965,0.55122258765058,0.0598640441894531
67,"MCMC",-0.726370876806,5.03944152,6.82984112,2.9333735975,1.31690285175,0.56749148075,0.1221372263375,0.2452427069625,0.6326200685,90.5282158851624
68,"EM",-0.215568171959277,5.79703954770528,7.06016130196657,3.20462337860582,0.795633045569663,0.451272758697854,0.120752772781069,0.465893309273734,0.413353917945197,0.0478701591491699
68,"MCMC",-0.5684244629695,5.69639227375,6.97996798875,3.1964580975,0.80822491075,0.506600354125,0.1165379060125,0.415207706675,0.468254391375,76.2292869091034
69,"EM",-0.944864489477639,5.66788394066368,6.99398312233181,2.22221702710535,1.14477876714798,0.553704117276085,0.118849317084742,0.472941112916503,0.408209569998755,0.110121965408325
69,"MCMC",-0.87135663964025,5.3550511,6.875284225,2.38566221375,1.101091634375,0.658490422,0.1214145029875,0.35184096085,0.52674453325,58.4759941101074
70,"EM",1.46177767183624,6.16808917313647,7.0312942240415,3.21804890611715,1.17012270471147,0.270744083453735,0.149555235888378,0.624087426288356,0.226357337823265,0.888819932937622
70,"MCMC",0.571804841080875,5.66481810875,6.933250585,3.136569775,1.26267188525,0.54902622875,0.1218961479125,0.4433777125,0.434726145625,85.0861239433289
71,"EM",1.43006882492083,5.06358402195764,6.90240851046115,3.13659709319021,0.598160457242514,0.633606796611124,0.167898785127624,0.219392884114298,0.612708330758078,0.0694479942321777
71,"MCMC",0.56442043142675,5.28755437625,6.93677759125,2.99245437875,0.948515064125,0.636585190375,0.1373494226625,0.314927838475,0.54772273525,72.4006009101868
72,"EM",1.33577211480651,5.15713666209598,6.90364177184431,2.97407484564532,0.596377526030055,0.56517831805477,0.157524644113028,0.257094471808351,0.585380884078622,0.0271508693695068
72,"MCMC",0.679368927413125,5.32100769625,6.9281908425,2.6083511225,0.76272686875,0.57816134575,0.1399502674625,0.320070795,0.5399789405,71.9154679775238
73,"EM",0.326396804016322,5.59732385401205,6.94222626557439,2.40120628737296,0.905035445756364,0.560053430250415,0.143720950904032,0.390275148552188,0.46600390054378,0.0826551914215088
73,"MCMC",0.334247967463787,5.45025792475,6.850798115,2.501846453875,0.9177983675,0.61832248625,0.14485777706875,0.331971113575,0.523171112875,62.870393037796
74,"EM",0.684717631110942,5.93539068930892,6.88314819883277,2.69886254208437,0.988716205384677,0.551808756818602,0.171181120828344,0.369025540582783,0.459793338588872,0.240318059921265
74,"MCMC",0.381050742474138,5.38269887725,6.761928935,2.648497368125,1.095185386875,0.646142722,0.15922129445,0.231469779175,0.60930893125,69.8644509315491
75,"EM",1.46115672146937,4.97380930311623,6.75003628939042,2.56069235475487,0.442812301041438,0.681100768835715,0.1562269574831,0.134019298284351,0.709753744232549,0.18769383430481
75,"MCMC",1.40887444495875,5.58768767125,6.908849805,2.626151760625,0.823208846625,0.598511743375,0.15560104510375,0.310475574075,0.533923380875,70.7812581062317
76,"EM",-0.492046797276255,5.68496200302539,6.86543439323305,2.47382971590052,1.31722201563566,0.542130197267799,0.0999778269911476,0.435748967620806,0.464273205388046,0.0167229175567627
76,"MCMC",-0.49135740035125,5.24608714875,6.78900400625,2.64454104,1.29543404675,0.652096523,0.1013779470125,0.3118457137875,0.586776333625,83.9530889987946
77,"EM",2.30363102945979,5.14250267916275,6.84553529926127,3.09173653026254,0.576072803729723,0.639995255087274,0.190520642588467,0.19675863462867,0.612720722782863,0.0535969734191895
77,"MCMC",1.18317027935178,5.47146839125,6.8501690575,2.723549526375,1.105746863875,0.64707253975,0.144441302138375,0.3335444488625,0.52201424275,78.7503888607025
78,"EM",0.995762930343006,5.522539059433,7.09410293008222,2.99940073735413,0.749947955264218,0.479832965039157,0.146501450220791,0.381693307966361,0.471805241812848,0.0602538585662842
78,"MCMC",0.4986503279916,5.57356384125,7.08010110625,2.9187517025,0.8646093055,0.499036427625,0.1327332274125,0.415434557875,0.451832225875,67.5198390483856
79,"EM",1.90156565299055,5.72589309807464,6.97772668922089,3.77815648214386,0.841320741749753,0.478879455140525,0.185097288243677,0.336714236524322,0.478188475232001,0.0980939865112305
79,"MCMC",0.441244807972837,5.80301839125,6.90424880125,3.20382632375,1.095451563125,0.516649826375,0.14244505465,0.381996310075,0.47555863575,92.3372631072998
80,"EM",-0.397321632464678,4.15244626148235,6.56013952404476,2.61659146329439,0.579413201402401,0.837038552659195,0.0900686331585713,0.0789739859113419,0.830957380930087,0.154980897903442
80,"MCMC",-0.707257680430675,5.25073713875,6.69085921625,2.63796054125,1.289906120875,0.76906077975,0.08363072482625,0.26069025595,0.655679016875,74.9754269123077
81,"EM",-1.10363611742447,4.54394003297936,6.69198369969491,2.56623742456944,1.48465700414004,0.842251014516248,0.0980093391020094,0.208487245136174,0.693503415761817,0.0471830368041992
81,"MCMC",-1.43098285398683,4.23026746125,6.64687036375,2.602326158875,1.695111304625,0.87641200875,0.08946622690625,0.2035361928625,0.70699758425,88.5497121810913
82,"EM",1.32277047940219,5.85717880355009,7.05484456666513,3.12780669361883,0.879290183095576,0.517561109206157,0.14546866465483,0.373658781968643,0.480872553376527,0.0547959804534912
82,"MCMC",-0.4684667593735,4.98837876125,6.81100083625,2.7768844,1.317387834125,0.6753538895,0.091595461225,0.23221109705,0.6761934315,91.572662115097
83,"EM",0.818874528800629,5.50848320334456,6.94180856549112,2.98265843182997,0.76545981508794,0.573513314390021,0.10947533667814,0.336650984275262,0.553873679046598,0.110960006713867
