"R","Metodo","mu1","mu2","sigma1","sigma2","p1","p2","tempo"
26,"MCMC",4.4358868575,6.04601837625,1.264944861125,1.127604056375,0.5054774466375,0.49452255266875,10.3092379570007
27,"EM",3.53013443925376,5.36302972096273,0.930218112363824,1.0003058983892,0.19232809002282,0.80767190997718,0.124244213104248
27,"MCMC",4.52919545,5.4505622075,1.211089783125,1.011534136,0.4991407381025,0.5008592614,9.52161812782288
28,"EM",4.75027344822873,5.8466400816803,1.4256697170443,0.596475931905236,0.85525647197553,0.14474352802447,0.0116610527038574
28,"MCMC",4.37104557125,5.408574225,1.286538493125,1.213366599875,0.5034939359575,0.49650606567125,9.68946504592896
29,"EM",4.73918004437758,6.688395222226,1.32792005139613,0.21313060576513,0.872099413807199,0.127900586192801,0.00815987586975098
29,"MCMC",4.1475121625,5.95788635,1.006120868125,1.07094460775,0.5240591503,0.47594084975125,9.68889594078064
30,"EM",4.78773718441192,6.72359012858085,1.16677956576798,0.681161311287212,0.832739093132214,0.167260906867786,0.0548429489135742
30,"MCMC",4.6119197375,5.72832043375,1.184469815875,1.137352308375,0.52678342734,0.47321657329875,9.19864320755005
31,"EM",4.13647674598601,6.27671962367383,1.01963081167973,0.997453345448487,0.586874919153723,0.413125080846277,0.120544910430908
31,"MCMC",4.23966914625,5.80387702875,1.14040974225,1.244442488375,0.492225108475,0.5077748914525,9.23508906364441
32,"EM",4.04707997990973,6.40243022541386,1.14322676225624,0.686211943944074,0.722435815791349,0.277564184208651,0.00826787948608398
32,"MCMC",3.9984371725,5.63241990125,1.19471424425,1.14108720125,0.53476717629375,0.46523282363,9.10134696960449
33,"EM",2.69409936970054,5.0690594997883,0.0687214097197723,1.42387874326177,0.0506925155053479,0.949307484494652,0.0136630535125732
33,"MCMC",4.384808135,5.53374552625,1.277158252125,1.35503745,0.49566525856375,0.504334741375,9.45776891708374
34,"EM",4.15954238454602,6.45637931469325,1.08773200527032,0.858591615969721,0.665335941214627,0.334664058785373,0.0342881679534912
34,"MCMC",4.1800834175,5.77045190125,1.15317816475,1.23034136825,0.50865675865875,0.49134324070125,10.2168560028076
35,"EM",3.24253440439194,5.09547243790226,0.153379860007369,1.48771061660706,0.148245450382136,0.851754549617864,0.00619816780090332
35,"MCMC",3.61677121375,5.638079455,0.763749350625,1.343717954125,0.4017211742875,0.5982788251,7.43156409263611
36,"EM",3.96477567532536,6.35689438335493,1.02679560251932,0.878182539354303,0.584453571954391,0.415546428045609,0.0241360664367676
36,"MCMC",4.00039663625,6.01468116625,1.112237583625,1.101255918625,0.520325466475,0.47967453375,9.52714896202087
37,"EM",4.22150096949564,6.29401319948233,1.07217119527941,0.720896512101364,0.596905197942826,0.403094802057174,0.0337719917297363
37,"MCMC",4.2974979525,5.91242269625,1.1703639755,0.982823037625,0.5273261796625,0.47267382114625,10.1995491981506
38,"EM",3.05690874590481,5.62364267053543,0.537775412488435,1.1294755098559,0.147511220406213,0.852488779593787,0.0216038227081299
38,"MCMC",4.3647039625,5.9294259225,1.198989472,1.065768058375,0.46970677855,0.53029322361875,12.8271701335907
39,"EM",3.59085340691435,5.64888503304066,0.701113608249963,0.966715608925077,0.39007197668077,0.60992802331923,0.031480073928833
39,"MCMC",3.95910288375,5.71768685625,0.943386849875,1.011595161,0.492480397510375,0.50751960185,10.4281280040741
40,"EM",3.82215856374957,6.10314056850785,0.89374241659577,0.889583855810598,0.52752451186362,0.47247548813638,0.0205209255218506
40,"MCMC",3.9828731775,5.8241278575,1.05041580125,1.093571041375,0.498830956725,0.5011690422625,10.0467369556427
41,"EM",3.80645928470605,6.33557905129527,1.1511104761042,0.868308120310615,0.631762080159222,0.368237919840778,0.0251049995422363
41,"MCMC",3.91413205625,5.696689115,1.2492645115,1.258622837,0.51588982482375,0.484110173785,9.40764784812927
42,"EM",3.12860612022541,5.00786840153107,0.194835247449725,1.30628920047913,0.045097703653977,0.954902296346023,0.00428080558776855
42,"MCMC",4.53890223875,5.40430434875,1.139341119,1.3193616285,0.5078660550575,0.492133945555,9.13473200798035
43,"EM",4.28105956850766,6.13975550759854,1.23623745820074,1.28392840730342,0.743688911819446,0.256311088180554,0.116259098052979
43,"MCMC",4.25615600375,5.40358211625,1.24859666575,1.39505103,0.52706320225375,0.47293679720625,8.10748410224915
44,"EM",4.47539744344219,6.53278913567591,0.982784421541053,0.647861667680207,0.645305451435528,0.354694548564472,0.00936603546142578
44,"MCMC",4.50623263375,6.1120666725,1.08216088275,0.93134420075,0.5579152366125,0.4420847622,10.219831943512
45,"EM",3.70570664269955,5.57231499097554,0.605440006150518,1.13339454043748,0.222649180891771,0.777350819108229,0.112495899200439
45,"MCMC",4.404347485,5.803697675,0.991638548375,1.1363296885,0.4703253859375,0.52967461428375,11.0838129520416
46,"EM",2.56563307554322,5.40005368654996,0.547246330431293,1.0932202119452,0.110846430554793,0.889153569445207,0.0272409915924072
46,"MCMC",4.06485761375,5.7470256175,1.24450532425,0.95756005875,0.437136274325,0.5628637254875,11.3825099468231
47,"EM",3.3326835638345,5.56159001334614,0.55233020261999,1.08880434921347,0.249153397791347,0.750846602208653,0.0183570384979248
47,"MCMC",3.94016531,5.7156099375,0.9475578,1.07854403675,0.4257920618675,0.5742079385,8.99290418624878
48,"EM",3.44671152309894,5.81942267686123,0.858201166669384,0.883541546471608,0.417136749997509,0.582863250002491,0.0172078609466553
48,"MCMC",3.7238909325,5.77565923625,1.0628223765,0.96136789625,0.476361613875,0.52363838625,9.56495308876038
49,"EM",4.98192249667807,5.05687403687697,0.909760311221913,1.51919042459153,0.241929426288184,0.758070573711816,0.0710690021514893
49,"MCMC",4.572084805,5.48509713375,1.280071400125,1.299257489875,0.5011770039625,0.49882299731625,8.97273707389832
50,"EM",4.6369363950379,6.63183101582024,1.21684833570325,0.47838990275949,0.874610265525765,0.125389734474235,0.0121719837188721
50,"MCMC",4.44794494,5.39015652,1.254147111,1.185655809625,0.503420498025,0.4965795024175,8.82011604309082
51,"EM",3.84337227406923,5.70214352083222,0.930376848489074,1.16341796672741,0.507383378174329,0.492616621825671,0.107856035232544
51,"MCMC",4.02412248625,5.4546808175,1.039157144625,1.29012567825,0.47536431966,0.52463568195,10.0066740512848
52,"EM",4.36698356576933,6.86948742016077,1.11893205203413,0.871426119690841,0.816106692897536,0.183893307102464,0.0926008224487305
52,"MCMC",4.17643691625,5.69500665875,1.08790974875,1.334013556625,0.5320762061375,0.4679237930875,8.78674912452698
53,"EM",4.56409654740456,7.36777260433778,1.17596455104064,0.254229354575233,0.961771088677302,0.0382289113226976,0.00806617736816406
53,"MCMC",3.93827046,5.3322560975,0.926898295,1.133187858,0.46816807784,0.5318319210125,9.10587191581726
54,"EM",3.43895905258115,6.03527729989564,0.810439157517755,1.03713417885784,0.406106706760654,0.593893293239346,0.0339398384094238
54,"MCMC",3.68703505,6.12125580875,0.98749780725,1.047121636375,0.47052792812875,0.52947207205,7.59110593795776
55,"EM",4.77514646527317,6.42511456782166,1.4235924342497,0.390664312023285,0.820499588622578,0.179500411377422,0.00663208961486816
55,"MCMC",4.13316848125,6.00709715375,1.133413479875,0.976950773875,0.51287169316,0.487128306025,9.20762395858765
56,"EM",4.29649673564792,6.3157566160038,0.985968907809175,0.769965890356011,0.635988137453427,0.364011862546573,0.0578930377960205
56,"MCMC",4.326169425,5.78401263125,1.073367823,1.072126809,0.5044612412525,0.49553875866,11.5659148693085
57,"EM",3.76901816106151,5.4474313868888,0.662407226115089,1.49377537109849,0.311356069454532,0.688643930545468,0.0109570026397705
57,"MCMC",4.03416459625,5.94719958,0.94155809775,1.3017526315,0.50694413722625,0.493055862455,8.88793611526489
58,"EM",4.59672643524364,6.73103935179233,1.3960993323667,0.811374543732621,0.777018836754313,0.222981163245687,0.0408511161804199
58,"MCMC",4.34059589625,5.8845021125,1.385484471375,1.23180379575,0.52543741777,0.47456258329625,11.2612648010254
59,"EM",3.7933794875697,5.28894805352009,0.444079370319218,1.32005891001354,0.133702953971458,0.866297046028542,0.0455570220947266
59,"MCMC",4.46233887125,5.74464591875,1.056788427625,1.241705389375,0.49054735915,0.5094526403725,10.4327101707458
60,"EM",4.69346648144712,7.00954705204803,1.38848893935633,0.64976840772974,0.835698663445712,0.164301336554288,0.0226969718933105
60,"MCMC",4.422927365,5.88017766,1.37893738725,1.242609977125,0.52823129613125,0.47176870463,10.0937411785126
61,"EM",4.61472129344972,7.13525795813947,1.42032838598992,0.267881916153074,0.9174423623793,0.0825576376207002,0.00658583641052246
61,"MCMC",4.12821507375,5.53649028625,1.292303137,1.3147796955,0.50282103856875,0.497178960507875,8.34168100357056
62,"EM",4.02237533341842,5.69727797291845,0.888025354550041,0.945958793598784,0.341702516569168,0.658297483430832,0.137976169586182
62,"MCMC",4.64775081625,5.62047263,1.154357187625,1.044723707,0.51192612698125,0.488073874155,13.1005079746246
63,"EM",4.19356053226466,5.3546427125716,0.574020618517112,1.63913004362204,0.164501735363666,0.835498264636334,0.0337710380554199
63,"MCMC",4.49479949625,6.01338173875,1.217087226875,1.38735191125,0.5083373090525,0.4916626908175,9.14838480949402
64,"EM",4.70595924110191,5.58743215365586,1.35829383394286,0.033449335455371,0.966251984336936,0.0337480156630639,0.00615406036376953
64,"MCMC",4.13233660625,5.53250307,1.10317899225,1.124172313125,0.53206410414375,0.46793589406,10.3815720081329
65,"EM",2.62846899523784,5.14788464998364,0.166345447881888,1.21273969633091,0.0867925776446294,0.913207422355371,0.015362024307251
65,"MCMC",4.17211866875,5.5190272675,1.128227413875,1.21652926925,0.46069287341375,0.539307126765,8.83049511909485
66,"EM",3.55496909970378,5.82860963637406,0.833121979806401,0.812455882105628,0.42074481137783,0.57925518862217,0.0120220184326172
66,"MCMC",3.862107585,5.7736717625,1.057368646625,0.908044069125,0.4863509700875,0.5136490302,8.73145318031311
67,"EM",3.39287804320472,5.63121790112382,0.88252296403287,1.21941798688161,0.332431577787779,0.667568422212221,0.13068699836731
67,"MCMC",4.0074006425,5.7523848725,1.195288212625,1.244348968125,0.49388522367,0.506114777075,10.1830139160156
68,"EM",4.20612720480393,5.91482918409077,0.936519838357953,1.28803442515923,0.448368871787556,0.551631128212444,0.106093168258667
68,"MCMC",4.51808765125,5.8768227425,1.08785936325,1.342691274625,0.50567783215,0.49432216813375,8.62089490890503
69,"EM",3.75492245692477,6.18761616084331,0.928863497833235,0.938360046174665,0.552700200037598,0.447299799962402,0.0386052131652832
69,"MCMC",3.85623363125,5.914282445,1.047931222,1.141806804875,0.5103521823625,0.489647816625,10.5726590156555
70,"EM",3.95320804161199,5.18069089464412,0.147362712332287,1.48313444627264,0.0792582696310819,0.920741730368918,0.00502395629882812
70,"MCMC",4.39903540375,5.90337460625,1.409623070625,0.916026677375,0.561654428625,0.4383455723,9.35375714302063
71,"EM",4.44738459959492,7.05403815457903,1.12933163776042,0.481372096387635,0.84305632142003,0.15694367857997,0.0182950496673584
71,"MCMC",4.0795812975,5.9268754075,1.004003580625,1.112821631875,0.5492660368625,0.450733963225,8.79320693016052
72,"EM",3.30813850688814,5.88142908548661,0.661719795813385,0.971830598835533,0.243997068499462,0.756002931500538,0.0191841125488281
72,"MCMC",4.10914432875,6.0801428,1.127445365,0.93407588025,0.4475875120625,0.5524124878125,9.91132497787476
73,"EM",3.40531613390557,5.53469632198522,0.820260396689417,1.02571392429001,0.32739349670306,0.67260650329694,0.0388669967651367
73,"MCMC",4.07854599875,5.48311239875,1.187078754,1.1084648005,0.4910112234825,0.508988777985,9.53353595733643
74,"EM",3.32336791929116,5.72558143918539,0.619889803703183,1.25513874702492,0.28907006415781,0.71092993584219,0.0233991146087646
74,"MCMC",3.7091420275,5.810923135,0.898524919875,1.27721633875,0.3888501401375,0.61114986026125,11.0504448413849
75,"EM",4.96505909380529,6.35804597226243,1.37162408054727,0.0935622862031195,0.899375733361341,0.100624266638659,0.00326895713806152
75,"MCMC",4.19579396,6.12545111,1.020890916875,0.86611236825,0.5300425529875,0.46995744786,10.4524869918823
76,"EM",3.6580375609566,5.0231062096587,0.15820166228413,1.48566307755145,0.0743599273365439,0.925640072663456,0.00573205947875977
76,"MCMC",4.1093013225,6.1366589525,1.08432101275,1.014947561625,0.577102446575,0.4228975537125,10.0901679992676
77,"EM",5.01780058526634,5.99756958515568,1.35530178224298,0.473206514062893,0.832291524537352,0.167708475462648,0.0127949714660645
77,"MCMC",4.4361391075,5.709164575,1.121707095125,1.05321047225,0.46703060178125,0.5329693979225,11.433140039444
78,"EM",3.39935608985669,5.55810037571575,0.771164951687419,1.30727573225531,0.271391981304952,0.728608018695048,0.0490078926086426
78,"MCMC",4.1004759275,5.7009903775,1.151409516875,1.329949508875,0.46091751075,0.5390824901425,11.1779968738556
79,"EM",3.95616892725138,5.98336043253862,0.832851138113013,0.996621874291408,0.48118027326528,0.51881972673472,0.0330040454864502
79,"MCMC",4.232265685,5.7876718925,1.02866828725,1.155721363125,0.49432176503125,0.50567823499625,10.8979530334473
80,"EM",3.65373667470667,5.58422754454026,0.413881455597043,1.21611215877639,0.249926539152582,0.750073460847418,0.00643205642700195
80,"MCMC",3.96600312125,6.11197592625,0.779395708125,0.874487640125,0.4705721585125,0.5294278414375,6.43685793876648
81,"EM",3.69451632856445,5.81841459792587,0.609860774209061,0.854190799559178,0.462582063049397,0.537417936950603,0.0102479457855225
81,"MCMC",3.80407059,5.70487336625,0.739048965125,0.969319700125,0.455237057075,0.5447629425875,7.71587800979614
82,"EM",4.86762709838793,7.8862857912577,1.10761039420821,0.119170680491545,0.964799755105277,0.0352002448947232,0.0244758129119873
82,"MCMC",4.56129598875,5.487951005,1.041022626625,1.201405757,0.5151267520275,0.48487324799875,8.60070300102234
83,"EM",3.76104387480616,5.01511645827871,0.270504461223047,1.42218750749156,0.0643680826397714,0.935631917360229,0.00925803184509277
83,"MCMC",4.19543646375,5.65300902375,1.148381036625,1.1800050985,0.49859289257125,0.50140710815625,9.81246304512024
84,"EM",4.1131381010017,6.17969734542587,1.07748033740393,0.816925479438309,0.575824334515982,0.424175665484018,0.0492539405822754
84,"MCMC",4.25079133625,5.81412739125,1.22744513075,1.0324496335,0.5323176614175,0.46768233831875,9.95651912689209
85,"EM",3.53754300840395,5.33189030802034,0.485485349984794,1.38865549146273,0.270806021562103,0.729193978437897,0.0216310024261475
85,"MCMC",3.84360549,5.75550579875,0.79261938175,1.262005225125,0.4599182333,0.5400817667625,7.97144603729248
86,"EM",4.51031770156589,6.86296376339647,1.15586089802923,0.65367470050201,0.837524217316008,0.162475782683992,0.0254340171813965
86,"MCMC",4.26808618875,5.6847104775,1.120136236875,1.21037962225,0.52464376579875,0.47535623385625,9.64998984336853
87,"EM",4.93073642290083,7.22717801638226,1.34233008436149,0.121779575351603,0.956086598658389,0.0439134013416112,0.0642769336700439
87,"MCMC",4.51066666625,5.60960882875,1.267081835125,1.21832544625,0.506566720657,0.49343327879125,10.4797470569611
88,"EM",3.01665559089431,5.55244021045452,0.510880888301475,1.0872950243371,0.263643436054039,0.736356563945961,0.00644898414611816
88,"MCMC",3.363822905,5.68998254375,0.7854446065,1.06166343525,0.3616969194375,0.6383030800875,7.41643190383911
89,"EM",3.33287872716856,5.27592286852814,0.3272205798695,1.35200174020395,0.150932848589725,0.849067151410275,0.0700240135192871
89,"MCMC",4.0493364725,5.837570285,0.974044223875,1.194615088875,0.4723094025125,0.52769059672375,9.02898597717285
90,"EM",4.68360961472427,6.923714184706,1.26725871997384,0.347152180607289,0.877853749459791,0.122146250540209,0.0128879547119141
90,"MCMC",3.9925216475,5.73654505375,0.979440118625,1.135352054125,0.45325777913625,0.54674222058625,10.7259969711304
91,"EM",3.55359974627603,5.11858553966214,0.698430124992663,1.22388215027064,0.193172226459312,0.806827773540688,0.13020396232605
91,"MCMC",4.2781150575,5.3865107325,1.07767053875,1.234576573375,0.49822073231625,0.50177926823875,7.86999583244324
92,"EM",3.75245946853882,5.46988701792206,0.838287470046281,1.31395519331948,0.424171404422369,0.575828595577631,0.0370528697967529
92,"MCMC",4.05326801,5.57227786875,1.008447193625,1.337624338875,0.51547314951,0.48452684957125,9.19591498374939
93,"EM",3.91072734693828,6.16212706274831,0.879101540194884,0.801333248388138,0.603269949553814,0.396730050446186,0.0191850662231445
93,"MCMC",4.00459600375,5.68716399625,0.970018885125,1.12039187025,0.50200787369125,0.497992127275,8.16309809684753
94,"EM",3.21045781965108,5.48596259861271,0.477543631040835,1.12822452006788,0.257351323654133,0.742648676345867,0.0102880001068115
94,"MCMC",3.65671518,5.6025850275,0.814839552,1.147447508875,0.381142656075,0.61885734312,10.1392848491669
95,"EM",4.70162810806409,7.52232956223628,1.27896639902554,0.658591250839288,0.900134185915993,0.0998658140840074,0.0853030681610107
95,"MCMC",4.32920208375,5.78270283375,1.154550045125,1.367377812125,0.5138880499375,0.48611194959625,8.81512188911438
96,"EM",4.69738087535139,6.39719359225001,1.37714681054798,0.34349595155932,0.857152047835179,0.142847952164821,0.0224659442901611
96,"MCMC",4.3211796675,5.80116521625,1.2870059965,1.00950239575,0.5681550916225,0.4318449088775,10.4533929824829
97,"EM",4.37145282203672,6.74404782665965,1.15451722935104,0.600815894754947,0.825484215058706,0.174515784941294,0.138902902603149
97,"MCMC",4.04672052625,5.6910497575,1.07579767675,1.136885821,0.5296632567125,0.4703367433075,9.91789793968201
98,"EM",2.79007575001529,5.29015339368874,0.316196747064491,1.45906195245445,0.107014213179489,0.892985786820511,0.0248990058898926
98,"MCMC",4.041426675,5.70435335125,1.181580038125,1.375325953,0.4416003403,0.55839965932125,11.3132948875427
99,"EM",4.82720693604768,6.12060584611004,1.19491975709882,0.0800649855364934,0.947926849679157,0.052073150320843,0.00920414924621582
99,"MCMC",4.39166973,5.4284662625,1.053484470125,1.07516361,0.5130214069,0.48697859228375,8.92732787132263
100,"EM",3.93535417413225,5.19054922281216,0.230568696352862,1.45115693423509,0.224030138948121,0.775969861051879,0.00505208969116211
100,"MCMC",4.0606534175,5.4837118225,0.673476344125,1.318660219,0.376882291295,0.62311770829375,7.98441791534424
