"R","Metodo","mu1","mu2","sigma1","sigma2","p1","p2","tempo"
11,"MCMC",1.805778815,5.42738759625,0.822243142,1.3137272205,0.75285093175,0.247149068225,6.12072801589966
12,"EM",1.92615389211449,5.98761285193623,0.969179428699788,1.13712038023442,0.901264953630437,0.0987350463695628,0.00429010391235352
12,"MCMC",1.89008808125,4.84753341625,1.06013574675,1.585155165625,0.810764682375,0.189235321525,5.7181658744812
13,"EM",1.75985253537674,5.87234750357277,0.951622852158252,0.886037822168168,0.842337082499754,0.157662917500246,0.00544190406799316
13,"MCMC",1.7502427125,5.61736871,0.958997041125,1.123641894,0.82195715475,0.1780428453625,6.0471978187561
14,"EM",2.04293293219839,6.31750711676236,1.08703751855248,0.693410355211051,0.897498397459336,0.102501602540664,0.00605607032775879
14,"MCMC",1.99733848875,5.73882648375,1.06217456525,1.145149859,0.85460193025,0.1453980715375,7.71125602722168
15,"EM",1.8262848719129,5.66732898006217,0.763530742035778,1.20365715427613,0.752443082096584,0.247556917903417,0.00467014312744141
15,"MCMC",1.817253385,5.4024479475,0.7746642095,1.39261199125,0.72620524925,0.27379475075,5.35910391807556
16,"EM",2.00566613800775,6.094990179091,0.944678662896496,0.967307046567954,0.843268217811371,0.156731782188629,0.0045769214630127
16,"MCMC",1.93751825375,5.4336708025,0.90578471825,1.3874714325,0.78168758175,0.2183124184625,6.06423020362854
17,"EM",1.96127534007623,6.82656441865434,1.04109417680785,0.622809696928782,0.950455451544608,0.0495445484553922,0.00663900375366211
17,"MCMC",1.8741354945,4.33907855375,1.4057377115,1.43252356575,0.72372141505,0.276278583025,6.60046482086182
18,"EM",2.10715694530087,3.65839679514121,0.800217226157644,2.42230961644956,0.713821200449989,0.286178799550011,0.00724887847900391
18,"MCMC",2.08470337625,5.10842671625,1.35321513325,0.740579592625,0.752555246125,0.24744475375,7.18355417251587
19,"EM",1.85329766908042,3.40094311077807,0.794998284583286,1.81321509783956,0.666908066391046,0.333091933608954,0.0141289234161377
19,"MCMC",1.8991341575,4.427187715,0.899304316,1.272813460125,0.768843154375,0.231156846675,8.52736306190491
20,"EM",1.96623843701614,6.08205389795158,0.963002927740597,0.741857373313312,0.854730269811472,0.145269730188528,0.00687909126281738
20,"MCMC",1.92845057,5.7440366275,0.945611698875,1.048067298,0.824249260875,0.1757507373125,7.66444516181946
21,"EM",1.84581559042092,5.18891543421803,1.02238889952402,1.5009626139996,0.786057309698716,0.213942690301284,0.0241808891296387
21,"MCMC",1.812144371625,4.6321920125,1.017906791375,1.69623911425,0.711590689475,0.2884093106125,6.61270380020142
22,"EM",1.75931971416759,5.44522626199945,0.889848518819089,0.924547929861261,0.881775975542694,0.118224024457306,0.00195407867431641
22,"MCMC",1.73516102,4.7964167775,0.883430268375,1.345694342625,0.8315702175,0.1684297827625,7.18741011619568
23,"EM",1.92641835770947,4.07853844158342,0.645781899554318,2.0693929647857,0.671808914834382,0.328191085165618,0.00573182106018066
23,"MCMC",1.96611787875,4.35591617,1.220201041,1.22846270575,0.679975526625,0.32002447365,6.28466105461121
24,"EM",2.03413669563325,6.37281377462229,0.97204693606153,0.937916499488991,0.891224627493279,0.108775372506721,0.00683498382568359
