"R","Metodo","mu1a","mu1b","mu2a","mu2b","mu3a","mu3b","sigma1a","sigma1b","sigma1c","sigma1d","sigma2a","sigma2b","sigma2c","sigma2d","sigma3a","sigma3b","sigma3c","sigma3d","p1","p2","p3","tempo"
40,"EM",1.19086990418147,5.42462299345794,4.15384753843473,1.04853126404358,5.93485611875378,7.06621102860776,1.756888880329,1.95183809614504,1.95183809614504,5.01658838298721,5.20174091620678,1.78096852093284,1.78096852093284,1.57173634710943,2.75673817999717,-2.4635709034606,-2.4635709034606,4.01673908331904,0.331370861913381,0.329397191396653,0.339231946689966,0.0895969867706299
40,"MCMC",3.105586720875,4.57245490825,3.30979046975,1.999142366375,4.83642803875,6.449029395,2.35050354625,0.356427964,0.356427964,4.095101902625,2.32660965875,1.105324636625,1.105324636625,2.058390053625,2.9000626975,-1.919107828125,-1.919107828125,5.02597908,0.33572988525,0.30930216,0.35496796175,78.9326181411743
41,"EM",0.566984839353017,4.29412183691945,3.98938592272149,0.998238944687997,5.91355334014205,7.0758557798578,1.83767696020269,1.7052265952116,1.7052265952116,5.26005020703358,2.71148105211227,0.955753165284748,0.955753165284748,1.02920696628756,3.60667448096074,-2.7962642157071,-2.7962642157071,4.79123906002043,0.268674057470771,0.332073831314129,0.3992521112151,0.0614578723907471
41,"MCMC",2.759055327,4.135370976625,3.23906884455375,5.65628209375,4.44155216875,2.507607265875,2.475444613125,-0.02439580020875,-0.02439580020875,3.39702703575,2.755308435875,-1.018712277,-1.018712277,4.39475857875,2.9122253775,-0.087158590875,-0.087158590875,1.954440321875,0.316516996125,0.334930724125,0.348552274875,68.6851620674133
42,"EM",0.738434702042864,4.69211030177551,3.88591723880057,1.07351576037275,5.93393319465551,7.15186324886872,2.1926870427921,2.52419489679554,2.52419489679554,6.54055468920715,3.27242267472492,1.34823166982493,1.34823166982493,1.19187614392533,3.16254124715905,-2.93502793768548,-2.93502793768548,4.83977070244305,0.302426143339862,0.345020751682413,0.352553104977724,0.0648469924926758
42,"MCMC",2.880066347475,4.43013068025,3.64131416475,3.496871790625,4.175715059,4.988334265375,2.54623022875,0.731809761625,0.731809761625,4.92425608275,2.61201993375,0.300422962375,0.300422962375,3.522437300125,2.78847046,-0.749604807625,-0.749604807625,4.499528099625,0.32799139925,0.33582103675,0.336187565875,92.0189120769501
43,"EM",0.898517149977544,5.18311149495366,3.91716232628841,1.16846350242137,5.63503630615435,7.62668066629997,1.73458928646276,1.867580567244,1.867580567244,4.72696549100788,4.69321847397586,1.89412303843489,1.89412303843489,1.76833630349478,2.51844313822613,-2.28451656331944,-2.28451656331944,3.94311163924451,0.28794298764701,0.358153016410098,0.353903995942892,0.0683300495147705
43,"MCMC",1.6163696685,4.0116020675,3.563857116,3.62244267725,5.2736872575,5.812181074625,1.991782374125,1.487679621875,1.487679621875,3.946406187125,2.509654353875,0.239263078875,0.239263078875,2.996986297125,2.851772135,-1.845389244625,-1.845389244625,3.83927121675,0.30726657725,0.33119912125,0.361534299875,81.5306458473206
44,"EM",1.11990637614876,5.0980753880634,4.37837713824874,1.06173521201409,6.09151786397413,6.78356910531169,2.28497409080272,2.3685000599311,2.3685000599311,6.01185281271706,2.760791462635,1.06575928726082,1.06575928726082,1.02400088551846,3.17022143461516,-2.64148715099555,-2.64148715099555,4.2531876936986,0.332309496835006,0.37718155165163,0.290508951513365,0.0642149448394775
44,"MCMC",2.754589160625,3.038993386625,3.9918985585,3.496345926125,4.864002667,6.392849735,2.3249436575,1.33270083975,1.33270083975,2.79993470525,2.6229253425,0.04972776625,0.04972776625,2.859453637875,3.11643992375,-2.0814649065,-2.0814649065,4.81910788125,0.35396420825,0.344279655875,0.301756139875,84.6777260303497
45,"EM",1.06827335292493,5.56435582346769,3.86966555525967,0.899003446367025,6.15109260056946,6.46830302982201,2.49050203496286,2.52462891980713,2.52462891980713,5.79583898425943,2.74532079038958,0.831256006807607,0.831256006807607,0.78449514069005,1.94007545359014,-1.95693408204662,-1.95693408204662,4.42713472759943,0.385146963697208,0.337599545287855,0.277253491014937,0.0694019794464111
45,"MCMC",3.0957538195,4.609564416625,3.69453608975,5.9722785125,4.46358341125,2.24674748525,2.257144706125,1.052440697875,1.052440697875,4.208342208625,2.101023090375,0.46660094925,0.46660094925,5.04278976875,2.15408739,0.078461606125,0.078461606125,1.56662587575,0.349308404125,0.333373985125,0.317317610125,85.0026941299438
46,"EM",0.858434250607932,4.38536498840575,3.92302093329409,0.821194692590605,6.04921490246248,7.05354208817234,1.87400437714063,2.14421671884867,2.14421671884867,5.9575999765755,3.21813263772854,0.895082825811208,0.895082825811208,0.781065463779974,2.65840725604787,-2.37267807825385,-2.37267807825385,3.79495589947747,0.332970595297594,0.335700992948191,0.331328411754214,0.0720300674438477
46,"MCMC",3.158008951625,1.71598813875,3.468859027875,5.7171424175,4.2273645615,4.82359625075,2.72997665125,1.08600249775,1.08600249775,1.9178569185,2.197118067,-0.26454403675,-0.26454403675,4.57454833375,2.51898485625,-0.524398948875,-0.524398948875,3.433914995375,0.335067590625,0.331899045625,0.333033358625,76.2814588546753
47,"EM",1.17635780148385,5.00117997223392,4.01611755328458,1.01191168953717,6.05261889194879,6.98403225984511,2.90873614145793,2.95755739961352,2.95755739961352,8.47514067139146,3.11036375455679,0.853593549226489,0.853593549226489,0.854564039824853,2.42365005506348,-2.08185844502857,-2.08185844502857,3.66632638787889,0.31360600581804,0.356026432176075,0.330367562005885,0.0715169906616211
47,"MCMC",2.455690948625,5.52358385625,3.844717700125,3.50735733275,5.06046791375,3.983931097875,2.682226937375,1.4464075792625,1.4464075792625,6.54710691,2.776642149625,0.54133537575,0.54133537575,3.212400174875,2.640270944625,-0.60864566375,-0.60864566375,2.18186462575,0.32088343775,0.339751474375,0.339365081,139.750624895096
48,"EM",0.89900663342919,4.79144577410969,4.14143450421542,1.07332383352117,5.64130165402907,7.37307908855596,1.57463490016028,1.58735708899853,1.58735708899853,4.78125531620773,5.0984867500035,1.18398731124292,1.18398731124292,1.25740346636451,2.7989684208674,-2.22411394079024,-2.22411394079024,3.55692179550062,0.30903535620871,0.3448510426553,0.34611360113599,0.0623810291290283
48,"MCMC",2.8883181965,4.392024756375,3.673962683625,3.47559550575,4.07654926425,5.05256014,2.66605826475,0.0271660549375,0.0271660549375,3.054998089875,3.356014841375,0.0634926173925,0.0634926173925,2.380207880875,3.095974953625,-0.8902317617,-0.8902317617,3.229496137625,0.32850250225,0.331537003375,0.339960488875,65.6357879638672
49,"EM",0.956462318982241,5.28795319372207,3.9897285374357,1.14341387879254,5.87639981768996,7.28179444271381,2.06997463634042,2.14726678349478,2.14726678349478,6.49060067950448,3.04397095774291,1.04247154312495,1.04247154312495,1.00582358216451,2.4616571297419,-2.17387234353013,-2.17387234353013,3.8985418813166,0.360662015224757,0.300770280629886,0.338567704145357,0.0868790149688721
49,"MCMC",2.978713575125,4.71543721725,2.980071865125,4.712989865625,4.96588737,4.156310717875,2.17570456125,0.644636844475,0.644636844475,4.501719874625,2.17637014125,0.64736238605,0.64736238605,4.513567497125,2.30387403375,-0.8396738527725,-0.8396738527725,2.508074637625,0.342934421625,0.342428155125,0.314637419125,78.0517230033875
50,"EM",1.1693933205933,4.68636074778468,4.14969138995403,1.02931795301509,6.18057641762899,6.71456685299554,1.89496196339076,2.20882965280417,2.20882965280417,6.46512603103944,2.13888883931404,0.929453010375289,0.929453010375289,0.842144625314773,3.16013368863177,-3.12377728316848,-3.12377728316848,5.71998308986618,0.334209421089926,0.324036563902672,0.341754015007402,0.0909421443939209
50,"MCMC",3.677105002625,5.695897605,3.9070748555,3.360731215,3.916213905625,3.362039233875,2.49201241875,-0.8923805035,-0.8923805035,5.5769193025,2.27494218975,-0.0131792015,-0.0131792015,3.20365645975,2.286029086,-0.00867682099999998,-0.00867682099999998,3.219119348875,0.337281956375,0.33106385675,0.33165418325,122.455023050308
51,"EM",0.928051651459538,4.72500757722055,4.49541761340414,1.15672807861463,6.07464521048417,6.89544149916239,1.62069337441715,1.41321650435392,1.41321650435392,7.4671763479745,1.87580470272879,0.345081312374873,0.345081312374873,0.707638294561754,2.96271044112206,-3.48774483429737,-3.48774483429737,5.72771707853881,0.372618249165461,0.296080290729356,0.331301460105183,0.0942568778991699
51,"MCMC",3.506343443375,5.81013980375,3.99831879725,3.481772065375,4.001715320375,3.48228343875,2.188309742125,-0.94803564175,-0.94803564175,6.23647175875,2.000453653,-0.3023889723495,-0.3023889723495,3.472276453,2.006993191625,-0.31277889156375,-0.31277889156375,3.4785490255,0.351329260625,0.3246052805,0.324065453125,93.7582609653473
52,"EM",0.718699931787604,4.8489341569022,4.02664226675303,1.18068877606521,5.83663489786024,7.26344847211337,1.78749900775069,1.63471404766744,1.63471404766744,4.25996051152139,4.58957155436296,1.32238268418588,1.32238268418588,1.45788796490911,2.54767248254328,-1.99347083211049,-1.99347083211049,3.4997870367288,0.346939547134793,0.353850348613833,0.299210104251374,0.0672101974487305
52,"MCMC",2.944368331,4.448691467875,3.394749537375,5.96340340125,4.6304138425,2.645854217375,2.496702535,0.64799575696,0.64799575696,3.62251374825,2.19954310925,-0.113358935,-0.113358935,4.18932650675,3.211454783375,0.4828200965125,0.4828200965125,1.7227958975,0.345501751375,0.336205204375,0.31829304075,83.744518995285
53,"EM",1.20815994999262,5.36236708575545,3.83783392600849,1.1759430115513,5.65476912042883,7.39891329245574,1.61622844459745,1.914735143502,1.914735143502,4.82003779110777,4.89167377554024,1.85244997746898,1.85244997746898,1.54459246016498,2.57203395562636,-2.41140314433918,-2.41140314433918,3.86423228007885,0.267019735208065,0.381877902447989,0.351102362343946,0.0842101573944092
53,"MCMC",2.375988572125,5.77850483375,4.116792276875,5.161916233625,4.14664848125,2.565100538875,2.0456934105,0.616486612625,0.616486612625,4.82565362625,2.61166645475,-0.891727563375,-0.891727563375,3.892855653375,2.7213347525,-0.16133743575,-0.16133743575,1.9990475265,0.29764036475,0.342948298,0.359411336,81.6926848888397
54,"EM",1.141252253015,5.28725080679525,3.88546986294531,1.01522851465687,5.99465537752144,7.1305215025558,1.50117168876927,1.46024611262711,1.46024611262711,4.33795952594685,4.42948842351863,1.365391191919,1.365391191919,1.4096427911975,2.08704825988726,-1.85770688858399,-1.85770688858399,3.75208295482886,0.324975667792158,0.347606025411605,0.327418306796236,0.0634210109710693
54,"MCMC",3.6435366685,6.0317354425,3.800458221125,3.50838659575,3.8025851985,3.501514680125,1.92958755375,-0.246660145125,-0.246660145125,4.64058860625,2.365707825625,0.341178908625,0.341178908625,2.839058497,2.405608425,0.35244950625,0.35244950625,2.852271869125,0.34091068175,0.329256766625,0.329832544375,79.1208281517029
55,"EM",1.16072376172066,5.52077386729021,4.0104218526433,0.958305172211897,6.35896727652406,6.59711371300963,1.68555910723069,1.65159066411741,1.65159066411741,5.22868667599574,2.66541690610126,0.862287749792908,0.862287749792908,0.878896148985057,2.32127932055251,-1.97819382222385,-1.97819382222385,3.62437811353624,0.298584406367218,0.410810926093962,0.290604667538821,0.0746099948883057
55,"MCMC",3.196996717375,4.58885249475,3.28118919875,2.073126418375,5.024643721125,6.169021853125,1.998532916625,0.365676088225,0.365676088225,3.870981924,1.835235722,0.8349676136125,0.8349676136125,1.948677696375,2.2110906585,-1.34055433449625,-1.34055433449625,4.3165994595,0.330653597375,0.3748191078375,0.29452729211375,164.552771091461
56,"EM",1.25251624637852,5.02437547677137,4.03091546956983,1.10660087240582,6.0195423202758,7.10431473798979,2.10131628887756,2.21037511411123,2.21037511411123,6.97729942985215,2.78503392824071,0.834252211346621,0.834252211346621,0.796043996379568,2.90051234132575,-2.4989187876113,-2.4989187876113,4.23489589793261,0.364709357454627,0.331461942130966,0.303828700414406,0.0860021114349365
56,"MCMC",3.75515852,6.01787369125,3.876947075875,3.557312929875,3.884942126,3.555006679875,2.40786245025,0.005906413625,0.005906413625,6.02737918125,2.113816162,0.2130015165,0.2130015165,3.371707702875,2.107096501,0.2226441371175,0.2226441371175,3.390580964,0.338422576125,0.330635628375,0.330941792,95.1874611377716
57,"EM",0.899170842520604,4.69480617600803,3.84543914314746,1.08359288637902,5.71183720860243,7.49446188113195,1.89127465293958,2.07315367690331,2.07315367690331,7.72287950071857,3.67355858576253,1.32038999261199,1.32038999261199,1.19380135065738,3.03138474428645,-2.74416131864898,-2.74416131864898,4.66111772526828,0.289883182477102,0.350217986709639,0.359898830813259,0.0820479393005371
57,"MCMC",2.8944847865,4.456878068,3.6416317725,3.571335507,4.117350383,5.127599952875,2.316891786625,0.634197009875,0.634197009875,5.64193985125,2.52820946625,0.3055569801375,0.3055569801375,3.8101995845,2.54528427075,-0.592284206,-0.592284206,4.684173473875,0.327183309625,0.334555990875,0.3382606915,86.8733720779419
58,"EM",0.880478630241069,4.70222133010893,4.21783409435686,0.962784592477137,5.92167060554623,7.29519871978437,1.9181094046666,1.3869807603118,1.3869807603118,5.92083332435195,2.14532192181506,0.862859564740569,0.862859564740569,1.00111592010916,3.89279954096117,-4.24179465008793,-4.24179465008793,6.51561056548798,0.347547827145726,0.297113089995978,0.355339082858296,0.0624611377716064
58,"MCMC",2.9782447645,4.420360680125,3.813733429625,3.484969429875,4.247848554,5.05330528625,2.3520903285,-0.1404826522125,-0.1404826522125,4.6278079395,2.400278467375,-0.267823413875,-0.267823413875,3.445940379,2.82361192875,-1.457759497625,-1.457759497625,4.758494454,0.3376267505,0.324183351625,0.33818990025,141.940359115601
59,"EM",1.09176660903299,5.22174376528752,4.13019873481767,0.998774250087024,6.29416683331002,6.78372991053162,2.96453747728729,3.39430730883455,3.39430730883455,7.88047452530823,3.45512746540778,1.04158833659482,1.04158833659482,0.855387907707155,2.27141157437003,-2.12309823524675,-2.12309823524675,3.42031164304495,0.347764293097585,0.355332149767305,0.296903557135109,0.0618507862091064
59,"MCMC",2.385245961875,5.57891221,3.910995428875,3.48942796725,5.21834087125,3.890106594,2.61428220275,1.6683798935,1.6683798935,6.08544840625,2.89167256,0.705512693125,0.705512693125,2.987347875625,2.755635528375,-0.501078225375,-0.501078225375,2.101907565875,0.335999743,0.33853629925,0.3254639575,90.1686778068542
60,"EM",1.04078853844691,5.03324142921154,3.85223801106565,0.876651376954578,5.58208045815169,7.34937675941332,1.66444909821541,1.97251247706563,1.97251247706563,4.79450540057697,5.01407745905045,1.77632223368112,1.77632223368112,1.44487703974192,2.24291138247045,-2.31663686761326,-2.31663686761326,4.21604311632193,0.369307373270229,0.311634000792798,0.319058625936974,0.06398606300354
60,"MCMC",2.965921382,4.526401772,3.637185709875,3.459481678875,4.1133916,5.046347782375,2.444458416125,0.705366308375,0.705366308375,4.09586762275,2.84311128175,0.5191443725,0.5191443725,3.01866771975,2.523571180625,-0.460365643875,-0.460365643875,3.909061758,0.34741345575,0.323822494125,0.32876405025,94.5021300315857
61,"EM",0.78365744816703,4.59015233182103,4.16883791566759,1.13936772316764,5.76922131211937,7.21623414812557,1.61926821565285,1.43511226278661,1.43511226278661,4.5005974134592,4.69587617642911,1.20778765106981,1.20778765106981,1.42398945268294,3.11438319060122,-2.0327559740121,-2.0327559740121,3.00548243851083,0.32885991261649,0.325756083526956,0.345384003856555,0.0562210083007812
61,"MCMC",2.603696462875,4.01344787325,3.64309214275,3.29537900463271,4.86178570675,4.37096764575,2.970495401375,1.1484817009875,1.1484817009875,4.781613683625,2.021889375375,0.075213962411825,0.075213962411825,2.85218613875,2.341277725875,-0.860119557396131,-0.860119557396131,2.84073981,0.4061194005,0.2922053452,0.3016752573,76.2343280315399
62,"EM",1.08940261047572,5.27390541292531,4.22519065430745,1.00783119905246,6.02530352778516,6.70490986369293,2.29880320525641,2.65031290239564,2.65031290239564,6.33121782039763,3.08165413275769,0.987576233467487,0.987576233467487,0.814536463822519,2.73934759593001,-2.66535615676173,-2.66535615676173,4.55972349653046,0.308000435304976,0.321380703123108,0.370618861571916,0.06538987159729
62,"MCMC",3.38318301925,2.048527196875,3.5924475925,5.93353497625,4.353380508375,4.865894830875,2.18135138125,1.030248104125,1.030248104125,1.94602955725,2.5166645575,-0.508119233375,-0.508119233375,5.38419532,2.5310528625,-0.9033151615,-0.9033151615,4.2061175425,0.313174223875,0.342823520875,0.34400224725,86.6880979537964
63,"EM",1.01853393147928,5.15953760820701,4.13229360803961,1.061018269182,5.51069629116299,7.07795908810111,1.53150039369567,1.32788190309975,1.32788190309975,5.5204265790307,2.41757942432022,0.868843746877256,0.868843746877256,0.939487358932559,2.90510770555643,-2.30921577347918,-2.30921577347918,4.12384618127896,0.308101723260547,0.361280524025666,0.330617752713787,0.0941579341888428
63,"MCMC",2.91807348525,4.58958204425,3.69068085025,3.58977250175,4.035862771,5.1128830035,2.024226925875,0.061704677075,0.061704677075,3.637735971625,2.189786395625,-0.025082181445,-0.025082181445,2.70222989125,2.40912464425,-0.87215000285,-0.87215000285,3.561836599125,0.326229251375,0.340449168875,0.333321580375,76.4760081768036
64,"EM",0.859959257755117,4.87476290139891,3.62843235333773,1.04941547109456,5.95669879319475,7.04876934844806,1.6495303035969,1.73808532943308,1.73808532943308,4.32447472250435,4.84473912017926,1.16558449800334,1.16558449800334,1.12926590592199,2.63955122968142,-2.16542146685965,-2.16542146685965,3.33445379641983,0.319630449833842,0.345931891668964,0.334437658497194,0.0733602046966553
64,"MCMC",2.8908605155,4.363977076,3.479479863125,5.81406083875,4.2991594525,2.492136858375,2.252989166875,0.7699889334125,0.7699889334125,3.875552341375,2.184084793875,0.062714643125,0.062714643125,4.526984535,2.83927871375,0.040603259575,0.040603259575,1.547269228125,0.335939555375,0.33933660875,0.324723839,88.0935378074646
65,"EM",1.47288319158185,5.60650866436877,3.63252366082845,0.79263384558444,6.21483776127781,6.40513518282325,2.30213027283802,2.66325346729438,2.66325346729438,7.60078292134229,3.15361357101701,1.27823725162868,1.27823725162868,1.13766098501093,2.95046422192479,-2.6089941623605,-2.6089941623605,4.08909198663477,0.3288865753511,0.309030380594174,0.362083044054726,0.0791151523590088
65,"MCMC",3.181221667,4.557228134,3.184312946375,4.558896336125,4.91751724,3.55888632325,2.39709279,0.9628631765,0.9628631765,5.158933228625,2.390539675,0.9655682215,0.9655682215,5.157125927875,2.5872640825,-0.847392560875,-0.847392560875,2.504408903125,0.33288507125,0.33186874025,0.335246179875,93.1130948066711
66,"EM",1.06034054705291,4.8747042262552,4.51427773260801,1.42830126711812,5.53812588391719,7.51612995125208,1.2332633922359,1.34388884317876,1.34388884317876,5.24381531642332,4.71948190828789,1.90629957216768,1.90629957216768,1.75759680037133,2.51435862516752,-2.30276598430701,-2.30276598430701,3.9627200834917,0.318635438048246,0.315986100549598,0.365378461402156,0.0814189910888672
66,"MCMC",2.31170784625,5.32271330125,3.98408984025,3.623708380125,5.129712655,4.267700608875,1.830455670625,0.2166964877425,0.2166964877425,5.45111658625,2.290781244375,0.11027634223625,0.11027634223625,3.160143761125,2.6458496135,-0.93368099175,-0.93368099175,2.967420608125,0.36043710275,0.316555320875,0.32300757775,88.8407390117645
67,"EM",1.05368828668356,4.96765740796021,4.17949965913052,1.00122057155966,6.12171077174841,6.76188674813161,2.4408886997132,2.68886171363608,2.68886171363608,6.55959492282253,3.07978899299386,1.21436166725514,1.21436166725514,1.09112752574341,2.96474465143329,-2.64568060236172,-2.64568060236172,4.27998897828106,0.34899641524388,0.34205196286779,0.308951621888329,0.0891010761260986
67,"MCMC",2.673423211375,3.024775692375,3.0785096865,4.33782194996625,5.61461168,5.352170619625,2.89797757125,1.838000965125,1.838000965125,3.45169094,2.604594414875,0.9582248495525,0.9582248495525,4.0703165915,2.9453348575,-1.397382781875,-1.397382781875,3.19597961525,0.352028468125,0.33167035248625,0.31630117775,107.907181024551
68,"EM",1.01561561999497,4.97422195807987,3.64025133844353,0.820957023908586,5.79978680184135,7.28743301039908,1.53144004946669,1.72987206076995,1.72987206076995,5.1339243560762,5.4511649904829,1.32248301298909,1.32248301298909,1.21419941505998,3.19383186943801,-2.49352185200122,-2.49352185200122,3.47153253610488,0.301537573784191,0.365350390232521,0.333112035983288,0.0889811515808105
68,"MCMC",2.19969193175,5.3636397575,3.617228902,3.404875225375,4.82825118375,4.025024661625,2.123937199875,0.6030481285125,0.6030481285125,5.099824085,3.27208157375,0.294632225125,0.294632225125,2.757544459875,3.68609170625,-0.7847824635,-0.7847824635,2.286217246875,0.3261796655,0.33520638675,0.3386139395,80.5605478286743
69,"EM",0.856742667585978,4.79017797228275,3.8607955281955,0.934199759445675,5.94785365576476,7.14341047923461,1.7438441253083,1.71366891787423,1.71366891787423,5.12930910078843,2.64479185945458,0.789281982340003,0.789281982340003,0.809242970726484,2.39634154563795,-2.13150120463448,-2.13150120463448,4.21748199453998,0.288451176874618,0.408964734309315,0.302584088816067,0.0603110790252686
69,"MCMC",2.354714001875,2.838931509875,3.630251083625,3.448886869,4.673605639,6.5596914325,2.081421969,0.9034395386275,0.9034395386275,2.2618834275,2.29603402625,-0.021367489825,-0.021367489825,2.500918473125,2.2827646955,-1.697555706375,-1.697555706375,4.42080345875,0.347356382125,0.352188721125,0.300454898375,74.2135899066925
70,"EM",0.991863771821637,5.44496785817781,3.71933042183664,0.728519033918783,6.21426291724729,6.47811572734166,2.29623670662603,2.47564602187109,2.47564602187109,6.86637097846215,3.18944030920566,1.11018156995589,1.11018156995589,1.02607029294437,2.77296458828326,-2.6205449994701,-2.6205449994701,4.93834690431958,0.317486365406094,0.308776299842879,0.373737334751027,0.107729911804199
70,"MCMC",2.977650079425,4.512903988125,3.595427511375,5.94995955,4.3541366025,2.1609811785,2.50683432375,1.03271782775,1.03271782775,4.794534513875,2.33899683725,0.239431207,0.239431207,5.5856941325,3.00778890375,0.3175591515,0.3175591515,1.791554094625,0.329795886125,0.345351715875,0.324852400625,77.9115128517151
71,"EM",1.31943597769372,5.57508307553448,3.44590572721156,0.826288753299106,5.63286493661904,7.72841385149856,1.77290030786953,1.78606664725498,1.78606664725498,4.35759197937399,4.7693676947403,1.39862845911131,1.39862845911131,1.36112459250321,2.50545698046503,-2.13232922421353,-2.13232922421353,3.62503530677848,0.319416002443213,0.373666046656064,0.306917950900723,0.0846669673919678
71,"MCMC",2.956430384125,4.800992594,3.50797715175,3.6567824075,4.047896163,5.373156960625,2.48479637,0.4101713735,0.4101713735,3.650582437375,2.8605107895,0.257190079875,0.257190079875,2.77110267225,2.727395085625,-0.67347883925,-0.67347883925,3.56132577675,0.334384772375,0.338613969625,0.327001254625,127.775665998459
72,"EM",1.04427072941111,4.90883226150952,4.24093936890212,1.11661285162902,5.6122331552475,7.65036541521381,1.46280529310033,1.80221710597073,1.80221710597073,5.46167392438583,5.37674193055397,1.89219579837923,1.89219579837923,1.54773728693218,2.79311349486718,-2.60729636277748,-2.60729636277748,4.13136572261897,0.286136730053988,0.397166106723814,0.316697163222198,0.0934929847717285
72,"MCMC",3.059421132,4.40903306775,3.79678223425,3.487766964375,4.270963799,5.04309675675,2.370621176125,0.21841809325,0.21841809325,4.862867426875,2.5303246705,-0.055345667,-0.055345667,3.4922319445,2.862679474125,-1.215402586875,-1.215402586875,4.642642052875,0.329359949,0.33668534175,0.333954702,156.635446071625
73,"EM",0.722441472527037,4.53764990057415,3.81889829757464,1.15956541148242,5.6949530184948,7.28593949682683,1.65672759971777,1.92209998957312,1.92209998957312,5.51393674162138,4.99914598765663,2.32703984751222,2.32703984751222,2.17151835368253,2.79223149387288,-2.60479850995769,-2.60479850995769,4.37843284746627,0.282249566613586,0.394067220875913,0.323683212510501,0.0828080177307129
73,"MCMC",2.2451402138875,2.68850879375,4.012100947625,4.884804898125,4.017336216875,4.88446057225,2.44084641175,1.59815947825,1.59815947825,3.604436314375,2.771300714625,-0.708571671125,-0.708571671125,4.360722469375,2.783329546125,-0.710786815125,-0.710786815125,4.3621818705,0.328059666125,0.335410110375,0.336530217125,85.3616230487823
74,"EM",1.10240702877384,5.4440264335708,4.08096765652555,1.10223315748906,5.92324151776462,7.32472918006366,1.32569179600495,1.34621413194359,1.34621413194359,5.21862289559484,5.23219918536511,1.32636971193442,1.32636971193442,1.31211550623468,2.71663035438851,-2.30052393758392,-2.30052393758392,3.82768433721128,0.314648990450315,0.392946461587471,0.292404547962214,0.0855607986450195
74,"MCMC",3.142828853,4.7176405825,3.649031634625,6.2148181275,4.604753955,2.5612663175,2.43114822,0.5072037289375,0.5072037289375,4.461638116,2.14397002875,-0.344943572275,-0.344943572275,5.2336278575,3.3924455875,0.1065201063475,0.1065201063475,1.795304822,0.336006311,0.31776125275,0.34623243775,92.5474829673767
75,"EM",0.821582487510448,5.52067255902454,3.74385616435004,0.928513878471613,5.66034929145282,7.05132060109521,1.39719717522243,1.52253479799183,1.52253479799183,5.14231034831273,5.19719972650424,1.45242295283778,1.45242295283778,1.34230779703092,3.06430897585386,-2.40465648707887,-2.40465648707887,3.4751985476813,0.324779135614614,0.38231898479188,0.292901879593506,0.1162428855896
75,"MCMC",2.845872999625,4.638678982375,3.589711725375,3.502165691875,4.085263688125,4.98845958225,2.476659626375,0.5379676570875,0.5379676570875,4.28550808825,2.948516889875,0.382774081125,0.382774081125,2.928374258625,2.824733462875,-0.463350544,-0.463350544,3.57024934375,0.33812764125,0.33874276,0.32312959125,90.721184015274
76,"EM",1.34640959542962,5.22677926430599,3.7483944474129,1.02438175678417,6.17986503335444,6.80335811780873,1.50484564849154,1.39523951471191,1.39523951471191,5.48617012142209,5.42871264084386,1.47382116110408,1.47382116110408,1.56230312906977,2.6289707572285,-2.27124257827534,-2.27124257827534,4.36204501268513,0.352136128993345,0.369145523006577,0.278718348000078,0.0804250240325928
76,"MCMC",2.668508429125,5.23158676,4.6639726695,4.645533819,4.79250861,2.356438046375,2.146189030875,1.262974862375,1.262974862375,7.20413519625,2.1340419605,-0.13313644052125,-0.13313644052125,4.404912767625,2.33125476275,0.1414716429375,0.1414716429375,1.856951124375,0.3932461755,0.3164081865,0.290345639625,100.59708404541
77,"EM",0.974002842181445,5.37290558225006,3.42560976448587,0.924408738773245,5.84602156591436,7.04808912684005,1.93698657531911,1.92261665004784,1.92261665004784,4.71587369852129,5.29872539104249,1.31797557810552,1.31797557810552,1.35413488279791,2.7613822337351,-2.30385091987785,-2.30385091987785,3.8914780401053,0.321137902632966,0.385029249695158,0.293832847671876,0.0666279792785645
77,"MCMC",2.921195845625,4.4591961525,3.61054694275,3.42910225675,4.159551905875,4.939881054,2.6784441925,0.7938613555,0.7938613555,4.39685198175,3.01548008125,0.525890713,0.525890713,3.066165122,2.7627236675,-0.34476818475,-0.34476818475,3.749249574625,0.342407668,0.335642177625,0.321950152625,81.6377830505371
78,"EM",1.42092728661668,5.42433922881299,4.16935699406337,0.943155667563509,6.26167387836776,7.05244153848007,2.55319701488528,3.14308179208432,3.14308179208432,8.1622881373506,3.83270422165937,1.37269423149081,1.37269423149081,1.09689634930819,2.00374500239593,-2.14477337842207,-2.14477337842207,4.03036951580525,0.389810850729336,0.300488366331956,0.309700782938708,0.0867428779602051
78,"MCMC",3.832742585,6.2039062925,3.9916736335,3.582272398125,3.995338428375,3.580174883125,2.242673069125,0.275826218125,0.275826218125,5.97311094,2.647599325,0.631397744125,0.631397744125,3.484777694625,2.6439135825,0.624946420625,0.624946420625,3.497132164625,0.3499626385,0.32550129975,0.32453606,92.4644811153412
79,"EM",0.739793246930773,4.90029447126042,3.96239252108381,1.12938700084226,6.22648389192544,6.72693262963626,1.62321217794399,1.78452197826348,1.78452197826348,4.84589994477137,5.21621156440395,1.36161274552148,1.36161274552148,1.25290055831141,2.53231855023987,-2.2995239245329,-2.2995239245329,3.93679357247548,0.295739206797482,0.348467214476743,0.355793578725775,0.0922949314117432
