"R","Metodo","mu1","mu2","mu3","sigma1","sigma2","sigma3","p1","p2","p3","tempo"
84,"MCMC",0.995665608875,4.06201098125,6.9571112825,1.13912686175,1.11679460225,0.954676705125,0.329484765125,0.317052967125,0.353462268125,51.0738320350647
85,"EM",1.06164961253516,3.71086924569444,6.78691951703432,0.990938973523526,0.996516355671659,1.1162761145678,0.324511881525401,0.326274757278172,0.349213361196426,0.257489204406738
85,"MCMC",0.963808990875,3.64293573125,6.9075701125,0.941399101125,1.37146862925,1.08012637775,0.2662525641875,0.426960773875,0.306786656725,57.8144779205322
86,"EM",0.703569534615962,3.53287074899157,7.01151275741506,0.706951354652152,1.80869748540409,0.928797102218798,0.195115657264418,0.509171109350143,0.295713233385439,0.0606040954589844
86,"MCMC",0.8438420535,3.7115797375,6.93971407375,0.8409481265,1.501368988625,0.969512755625,0.2589378821375,0.418204983875,0.32285713375,51.680881023407
87,"EM",0.603018714005944,3.56494230203142,7.32122048301286,0.718097902715387,1.61002936566907,0.970884952544168,0.197189803185406,0.534736934620556,0.268073262194039,0.196527004241943
87,"MCMC",0.690325220125,3.6056839925,7.2424583475,0.778009181875,1.490498375,1.015883591875,0.2230255656875,0.49238361875,0.284590812,45.6453850269318
88,"EM",0.877737986149375,3.92186021793265,6.91996399773951,0.962902580256157,0.981681003546163,1.04000839148023,0.315461791607629,0.333216686253593,0.351321522138778,0.15809178352356
88,"MCMC",0.855673594875,3.93784214125,6.9476228625,0.96305155325,1.11298481,1.040055729625,0.304589282875,0.358906343875,0.33650436775,44.0167939662933
89,"EM",0.928066449305851,4.10131296209511,7.12521132257809,0.97055938480897,1.2590090865347,0.927573643645309,0.324635060194039,0.382731909189937,0.292633030616025,0.30576491355896
89,"MCMC",0.93524763025,4.09352508625,7.10967184,0.977793131125,1.37100235225,0.94487617275,0.3139314715,0.402168166125,0.2839003585,50.3636147975922
90,"EM",0.597551873089777,3.47191854868174,7.22948304955197,0.80189748330543,2.02174267417878,0.950057667166051,0.162932179383457,0.608978978468197,0.228088842148347,0.460433959960938
90,"MCMC",0.889686642,3.8542729875,7.136072885,1.074670733875,1.59064362,1.007097134375,0.285059282775,0.45213197625,0.2628087379625,62.5764579772949
91,"EM",1.10498674719469,3.88968881777213,6.92309376499346,1.06807425015356,0.848404144360717,1.09720516156462,0.354845423353162,0.287908794939577,0.357245781707261,0.0776519775390625
91,"MCMC",1.054971283125,3.8550442,6.94389142875,1.056950565625,0.976005941125,1.09404972,0.3368531475,0.315709217225,0.347437641,46.0837850570679
92,"EM",1.09169785621346,4.13147170628409,6.99740569217266,1.07893413127902,0.918564315820124,1.02728259165461,0.342475863372338,0.306739038068711,0.350785098558951,0.120923042297363
92,"MCMC",1.076517567875,4.1644539125,7.03945136,1.083835389,1.056069039125,1.01776858675,0.331914768625,0.334830186125,0.3332550401625,45.3555889129639
93,"EM",1.15721839186171,4.20138927168336,6.97201589970575,1.08310016065813,0.684185090854096,1.10810444799531,0.390457955574219,0.24691167683553,0.362630367590251,0.113855123519897
93,"MCMC",1.1369944295,4.20985465,6.9923477975,1.079852747,0.756225134875,1.106462803375,0.384691213375,0.259627982875,0.355680803125,37.0515329837799
94,"EM",0.772299945631634,3.8158974052701,6.96424429559601,0.90736463460384,1.19893546022238,0.953090886486758,0.296242546056429,0.391451692297458,0.312305761646112,0.470233917236328
94,"MCMC",0.7869828585,3.81728261375,6.95228918375,0.927074040875,1.25377041075,0.9682322965,0.292620754,0.3995912915,0.30778795825,49.3676328659058
95,"EM",0.790530750512882,4.12759751732848,7.14551603919787,0.861789082293739,1.54043932233038,0.936051182382407,0.237290058251583,0.475019623026185,0.287690318722231,0.37381911277771
95,"MCMC",0.8547266345,4.0861617475,7.05015270875,0.898376382125,1.460569483,0.979058073125,0.248930667675,0.44231637,0.308752960625,54.726343870163
96,"EM",0.99822335613391,4.13681648907214,7.05314153996413,1.10010672937954,1.11912947813952,0.848019794518583,0.331598846949,0.375352482197842,0.293048670853158,0.619268178939819
96,"MCMC",0.961428900375,4.10761707125,7.05215356125,1.09983469725,1.24855067325,0.859677803125,0.3146040988625,0.402694280125,0.28270162325,57.8807320594788
97,"EM",0.992569107964676,4.0323762752731,7.07665418387936,1.00468120182305,0.987241001358041,0.962618260376353,0.343536491180859,0.350785183012417,0.305678325806725,0.111231088638306
97,"MCMC",0.97943381525,4.023737945,7.08327751625,1.011618226,1.078586906375,0.97192341775,0.334896406125,0.3659797645,0.29912383375,42.2769088745117
98,"EM",1.13186641097826,4.33367843785528,7.10879901375268,1.10121896585502,0.817646939496082,0.907266726283014,0.384433094289939,0.299199493436196,0.316367412273864,0.0861389636993408
98,"MCMC",1.1213010125,4.335116095,7.11302192375,1.102454838625,0.8722804655,0.9162161095,0.380709935,0.3068706655,0.312419403,39.6205599308014
99,"EM",0.931841492279277,3.92358309796202,6.9561565179055,0.952781580983662,0.974533746927749,1.08503562622918,0.312684932786251,0.311228969886946,0.376086097326803,0.0934629440307617
99,"MCMC",0.840341300125,3.91996216375,7.05038448625,0.883503487125,1.344496310375,1.046241318,0.2694737295125,0.3987630495,0.331763222125,56.0752968788147
100,"EM",0.672799471257008,3.52076848300353,7.06080103157883,0.731842414808955,1.93063443887514,0.930284340969447,0.180678064208022,0.57807642135241,0.241245514439568,0.175165891647339
100,"MCMC",0.830357751625,3.71736053375,6.94083429375,0.91448692575,1.506215316125,0.999142355625,0.2682610764,0.44551713725,0.286221777825,58.9257481098175
