"R","Metodo","mu1","mu2","sigma1","sigma2","p1","p2","tempo"
24,"MCMC",2.01854986125,6.002092855,1.06816156675,0.954105237125,0.5088867155,0.4911132845,12.5602300167084
25,"EM",2.04662825357051,6.06050629503961,0.975504608623373,0.988689044710654,0.492381374643538,0.507618625356462,0.00656509399414062
25,"MCMC",2.0498344175,6.05738182625,0.982992486125,0.9965797495,0.492500271625,0.507499728375,12.2415909767151
26,"EM",2.12419655778467,5.95186440477242,1.13530843698516,0.97483018682044,0.515640146462103,0.484359853537897,0.0112400054931641
26,"MCMC",2.13034921625,5.94673375,1.144044462875,0.985857964375,0.515495158125,0.484504841875,13.2687571048737
27,"EM",2.02574164428815,5.88206921328379,1.01370147439783,0.963648898951224,0.499750438781554,0.500249561218446,0.0125739574432373
27,"MCMC",2.0327334075,5.8794805,1.02369048275,0.9693113085,0.5008215485,0.4991784515,12.9348740577698
28,"EM",1.94701248237278,5.96676410573609,1.05806254996469,0.941266269024391,0.492132182379525,0.507867817620475,0.00675415992736816
28,"MCMC",1.948869695,5.96214304875,1.0649566585,0.9504081965,0.491696699625,0.508303300375,13.1129150390625
29,"EM",1.94122062690594,6.03034433264847,1.06768583574269,0.996841447866254,0.519556875616163,0.480443124383837,0.00923490524291992
29,"MCMC",1.94303289125,6.02232771875,1.074482537125,1.007807209125,0.519137588625,0.480862411375,13.3204860687256
30,"EM",1.86575191741558,6.01272259308682,0.931099652413848,1.08966314101974,0.503883657127147,0.496116342872853,0.00646781921386719
30,"MCMC",1.87080849875,6.00833021,0.938955923375,1.0973893495,0.50385383225,0.49614616775,11.8062798976898
31,"EM",2.11400854887461,6.09756660936693,0.965655302999782,0.959877161960789,0.506670987461571,0.493329012538429,0.00837111473083496
31,"MCMC",2.11859431375,6.09652537875,0.9745905985,0.966337063875,0.5071282465,0.4928717535,12.8187918663025
32,"EM",2.0080470810974,6.01053070433234,0.970709331368724,0.912055713200762,0.553556357823117,0.446443642176883,0.00921082496643066
32,"MCMC",2.0088080125,6.00536619375,0.975084273625,0.922486371,0.552613917375,0.447386082625,11.9472789764404
33,"EM",1.98389452204465,6.10599436525395,0.947873125436163,0.997407229557697,0.540836784943952,0.459163215056048,0.00501108169555664
33,"MCMC",1.98716863375,6.10154472375,0.955664836625,1.005485836,0.54032229525,0.45967770475,11.9397459030151
34,"EM",2.05454225744184,5.93145829274522,1.00808652503027,0.996291960084035,0.501030976454786,0.498969023545214,0.0193071365356445
34,"MCMC",2.060051865,5.929099635,1.01767038875,1.00447639425,0.50150385825,0.49849614175,12.7321572303772
35,"EM",1.96463021242299,6.12225061534797,0.943979611602357,0.968740360157619,0.485112500502415,0.514887499497584,0.00523710250854492
35,"MCMC",1.9692529375,6.11938346375,0.9515396175,0.97509287025,0.48536930875,0.51463069125,13.4233381748199
36,"EM",2.04853936921789,6.0063018222888,1.06790465797878,0.985247887960561,0.479165599889342,0.520834400110658,0.00735116004943848
36,"MCMC",2.0541468175,6.00331211625,1.077441178,0.994082359625,0.47958426,0.52041574,13.2751090526581
37,"EM",1.88841849107926,5.96256593857229,0.995130416962667,1.11469434182761,0.477374009236875,0.522625990763125,0.009368896484375
37,"MCMC",1.89090736875,5.95529804,1.00234311025,1.124493894,0.4773047075,0.5226952925,12.8753318786621
38,"EM",2.12502990642823,5.9870723949006,0.971517383991982,1.00617419299074,0.500251512779969,0.499748487220031,0.00948905944824219
38,"MCMC",2.12884166625,5.98278432375,0.9799938875,1.015299457625,0.500240298375,0.499759701625,13.1270561218262
39,"EM",1.95657300542875,5.91766223828758,0.9645046611982,0.937091077215512,0.531759113811012,0.468240886188988,0.00545501708984375
39,"MCMC",1.9606153975,5.91605852875,0.97300065025,0.94447616375,0.531531532625,0.468468467375,13.4836688041687
40,"EM",2.06159264129748,6.03033498694365,1.10480023786434,0.963701850074754,0.503845531010275,0.496154468989725,0.0230679512023926
40,"MCMC",2.06435254625,6.0231981375,1.11098075575,0.97492509825,0.50326340975,0.49673659025,13.0278389453888
41,"EM",2.08291858578038,6.06060362555437,1.01203863931353,0.950659858962601,0.551792918407854,0.448207081592145,0.00827288627624512
41,"MCMC",2.08404133,6.0532225925,1.01749393475,0.961504664,0.550735008125,0.449264991875,12.554652929306
42,"EM",1.95116207368728,5.98649624853585,0.944633388598293,0.998507432058446,0.483218801931579,0.516781198068421,0.00474119186401367
42,"MCMC",1.955462565,5.98388197125,0.952116645875,1.00605007275,0.483619218,0.516380782,11.6860980987549
43,"EM",2.01328113520079,5.94206639012232,1.04874286961554,1.01505241854721,0.515377208345998,0.484622791654002,0.00990700721740723
43,"MCMC",2.01669483375,5.93669083875,1.056613429,1.024615826,0.51491079975,0.48508920025,14.0126559734344
44,"EM",2.01257764254982,6.00392448059698,1.08895454045956,0.988286502740628,0.518118218970781,0.481881781029219,0.0226101875305176
44,"MCMC",2.01937694875,5.99938251,1.099026799375,0.996770542375,0.5188171425,0.4811828575,13.1451680660248
45,"EM",1.78573859401274,6.07736121018848,1.01915761649677,1.02256369737055,0.491645937848685,0.508354062151315,0.00440502166748047
45,"MCMC",1.78977991875,6.07470033375,1.02685819125,1.028614121625,0.4915983195,0.5084016805,12.4366769790649
46,"EM",2.07669444799376,6.05633854510256,1.0660631510847,0.933639354709063,0.516462565330173,0.483537434669827,0.00645613670349121
46,"MCMC",2.08195440625,6.0535425175,1.075185234125,0.9415456935,0.516831534875,0.483168465125,13.5259749889374
47,"EM",1.97723108992034,5.99095003110763,0.992985385604591,0.908401928031416,0.504047919253868,0.495952080746132,0.0209500789642334
47,"MCMC",1.9812041775,5.9880459225,1.001768564,0.91456663375,0.50447792025,0.49552207975,12.6017079353333
48,"EM",2.03333303384024,5.99830400206546,1.06647486274759,0.910268284017576,0.518031076572228,0.481968923427772,0.00966691970825195
48,"MCMC",2.03820660125,5.994187315,1.075326674,0.918292973875,0.518064015625,0.481935984375,13.6960601806641
49,"EM",2.05838229415781,6.02942926790064,1.09063384042394,0.964229157940108,0.527860773455195,0.472139226544805,0.0104818344116211
49,"MCMC",2.0644096825,6.02594616875,1.0987702715,0.97309579325,0.528129125,0.471870875,12.7654659748077
50,"EM",2.01435995244673,5.99686442551091,1.01775676292358,0.988895842267988,0.489582101681381,0.510417898318619,0.00661516189575195
50,"MCMC",2.01763611125,5.9933974025,1.025061035875,0.997203280125,0.48956584625,0.51043415375,12.8095901012421
51,"EM",2.16048441541221,6.20052370672188,1.08412262538311,0.909060152320279,0.505318852487978,0.494681147512022,0.00821900367736816
51,"MCMC",2.1643271125,6.1979073925,1.09024624,0.916504121125,0.50518145975,0.49481854025,13.6101520061493
52,"EM",1.98002331383086,5.99978701859937,1.02953119858794,1.04513300376051,0.531888424176368,0.468111575823632,0.00864911079406738
52,"MCMC",1.983895195,5.99625293125,1.0377506395,1.0525124195,0.531760563125,0.468239436875,13.0301740169525
53,"EM",2.00613172005908,6.01209777102149,0.972424648871781,0.995870012862057,0.485272604810314,0.514727395189686,0.0210609436035156
53,"MCMC",2.00725144625,6.006269925,0.979337563,1.005399057875,0.484776628625,0.515223371375,12.4808599948883
54,"EM",3.73468517149462,4.13203346055119,2.20365545615264,2.21801259247586,0.233268092101952,0.766731907898048,0.24399995803833
54,"MCMC",2.05227824875,5.9895335825,1.032438658125,1.0231615605,0.495441648375,0.504558351625,12.8763740062714
55,"EM",1.88731883889124,6.08222744685191,0.997372077288258,0.904878448035447,0.472923597974354,0.527076402025646,0.0181169509887695
55,"MCMC",1.89210521125,6.08189258,1.006461545125,0.910184801375,0.473643789375,0.526356210625,12.6741380691528
56,"EM",1.8886006057902,6.05945050896955,0.955779549164036,1.02242081071665,0.470577633647064,0.529422366352936,0.00612998008728027
56,"MCMC",1.89481924375,6.05912225625,0.965500720125,1.02720129925,0.47142629875,0.52857370125,13.5429201126099
57,"EM",2.06678762264355,5.97565468041812,1.03165476548286,0.937082685316858,0.501579095367506,0.498420904632494,0.00693893432617188
57,"MCMC",2.066634205,5.9665138675,1.03641451875,0.9486791835,0.500372877125,0.499627122875,13.3661367893219
58,"EM",1.95399094944542,5.93670358009869,1.03707471146543,1.07720127455583,0.498523151119147,0.501476848880853,0.106537103652954
58,"MCMC",1.95986490125,5.9313408375,1.046468887375,1.086014016125,0.498025953875,0.501974046125,12.9122951030731
59,"EM",2.18995761110302,6.15073558249023,1.00636797301431,0.960891695338234,0.505364701617062,0.494635298382938,0.00588488578796387
59,"MCMC",2.19475528375,6.14636376625,1.014604958875,0.968857525625,0.505391171375,0.494608828625,12.9797852039337
60,"EM",2.11302307873254,5.98039483272597,1.04953949420644,0.963949935739939,0.479756918763086,0.520243081236914,0.00663185119628906
60,"MCMC",2.1177180175,5.97674956875,1.058955226,0.972447277,0.48040008975,0.51959991025,13.999165058136
61,"EM",2.02725199625869,5.99725810905864,0.88877791716034,1.00012434184151,0.52741703685424,0.47258296314576,0.0049290657043457
61,"MCMC",2.02987062,5.99381136,0.89604922525,1.008268436875,0.52718457025,0.47281542975,12.4532599449158
62,"EM",3.87689115978655,3.98937000787704,2.31701879904693,2.31847681287942,0.999990124218854,9.8757811462611e-06,0.00162792205810547
62,"MCMC",1.93274178375,6.1087612525,1.061794956875,0.955851497875,0.534267860875,0.465732139125,12.7194859981537
63,"EM",1.86734519655079,5.91010417236067,0.942802691464518,1.02762366948946,0.432748273793263,0.567251726206737,0.00843596458435059
63,"MCMC",1.87099566375,5.90760674,0.951167916125,1.0340171435,0.433230666375,0.566769333625,12.4347929954529
64,"EM",2.07251504587947,6.06774371810644,1.05486891814536,0.920661563271224,0.502541073220835,0.497458926779165,0.00816082954406738
64,"MCMC",2.07897561125,6.065788565,1.06293219875,0.927327249375,0.503123976375,0.496876023625,14.4851560592651
65,"EM",1.96645312656914,5.97975500916044,1.00090108882544,0.943487341921766,0.531345878949068,0.468654121050932,0.00871801376342773
65,"MCMC",1.9657708925,5.9728984,1.004338205625,0.955638717,0.5303188645,0.4696811355,11.8696320056915
66,"EM",2.06215340340298,5.96613063998518,1.01861961584544,0.956931541356766,0.469029477210527,0.530970522789473,0.00699806213378906
66,"MCMC",2.06609247875,5.9630675175,1.02740794825,0.96442597025,0.46899998025,0.53100001975,13.1085050106049
67,"EM",2.01248175716771,6.023038995892,1.02359031170417,0.950162998354035,0.496269112385038,0.503730887614962,0.00739598274230957
67,"MCMC",2.0161857775,6.018261365,1.030250549125,0.9600372825,0.496117857375,0.503882142625,12.921783208847
68,"EM",1.91757789765853,5.83328198491611,0.952974497484391,1.06810107257127,0.493035508967807,0.506964491032193,0.00757217407226562
68,"MCMC",1.91987744875,5.82614133875,0.959654101625,1.0798366855,0.49228564825,0.50771435175,12.3175041675568
69,"EM",2.06800000581824,5.9910950427232,1.0986135311193,0.982892923669651,0.513890736721629,0.486109263278371,0.00916385650634766
69,"MCMC",2.07098598375,5.98379036,1.106444015375,0.993329228375,0.51340509925,0.48659490075,14.1385858058929
70,"EM",1.93411265131308,5.98053874550966,0.945386822822828,1.0500331916372,0.491361120604756,0.508638879395244,0.00727391242980957
70,"MCMC",1.9364546425,5.97442741125,0.952098022375,1.059245428625,0.490730965625,0.509269034375,11.8496758937836
71,"EM",2.08833462339401,6.04523155882544,0.984384171830717,0.979603444847329,0.518732409064344,0.481267590935656,0.0202620029449463
71,"MCMC",2.08982157625,6.03983422125,0.9911172965,0.98863097575,0.518081958375,0.481918041625,13.1323230266571
72,"EM",1.94927572171663,5.99372859918903,0.921152584319068,1.04111601823497,0.438933579733597,0.561066420266403,0.00780200958251953
72,"MCMC",1.95386091625,5.98979874375,0.92906983325,1.048589775375,0.439009452,0.560990548,13.190945148468
73,"EM",2.13904844434326,6.04693024062943,1.06887879382975,1.00661028401832,0.539895568300578,0.460104431699422,0.00657296180725098
73,"MCMC",2.14277821625,6.04146369875,1.076254119,1.01724174575,0.539474381875,0.460525618125,12.6590168476105
74,"EM",1.98993512585962,5.92267154198365,1.06759458788994,0.990931589469269,0.483016757757526,0.516983242242474,0.0389671325683594
74,"MCMC",1.995959315,5.9187883975,1.077697622625,0.99972274725,0.483459506625,0.516540493375,13.2709600925446
75,"EM",2.00493937871949,5.96935564083704,1.00348133382074,0.999272763462317,0.481112753959973,0.518887246040027,0.00838208198547363
75,"MCMC",2.0106908975,5.96605171,1.01372162425,1.00697890025,0.481448006875,0.518551993125,13.0417029857635
76,"EM",2.16612678127204,5.96974727019948,1.09755614944033,0.90763304334392,0.52349640990788,0.47650359009212,0.00948500633239746
76,"MCMC",2.175361225,5.96761216875,1.108304234125,0.91659989025,0.524411107625,0.475588892375,13.4490292072296
77,"EM",2.02598195934116,5.85571053470514,1.02523373000626,0.994901155538958,0.550618014448578,0.449381985551422,0.0110118389129639
77,"MCMC",2.02672288,5.8479879725,1.03196320375,1.0065650985,0.54965214275,0.45034785725,14.21821808815
78,"EM",2.00354136209392,5.997206971747,0.990523331822627,1.01160596167285,0.484541646151727,0.515458353848273,0.00934410095214844
78,"MCMC",2.00423530625,5.9907405425,0.995941446625,1.021722185,0.483544099875,0.516455900125,12.6279790401459
79,"EM",1.95634044832727,6.0901713768795,0.988731830159482,0.995698229040641,0.479994164780195,0.520005835219805,0.00766897201538086
79,"MCMC",1.96082912875,6.08758928875,0.996941355875,1.00279841225,0.480105379875,0.519894620125,13.2349460124969
80,"EM",2.15700186276549,6.00882924385231,1.09691105366519,1.0610330853559,0.505980459529828,0.494019540470172,0.0114209651947021
80,"MCMC",2.16004556375,6.0004027875,1.103877583125,1.073636024375,0.505077515875,0.494922484125,12.8847482204437
81,"EM",1.99207074870833,6.06359725242033,1.05647126945132,0.890670275283321,0.481990125016979,0.518009874983021,0.00577998161315918
81,"MCMC",1.9964018475,6.06167861625,1.064709295625,0.89636578525,0.482458942875,0.517541057125,13.6892781257629
82,"EM",1.99048458212723,6.04363964075385,1.00990891429775,0.927459071433123,0.489685462683612,0.510314537316388,0.0064389705657959
82,"MCMC",1.9926862575,6.04059129625,1.0169708,0.93478623475,0.489968753,0.510031247,12.4795210361481
83,"EM",2.0183662304354,5.9465642435605,0.961842972938932,0.995747550096465,0.471431404630493,0.528568595369507,0.00969386100769043
83,"MCMC",2.02187372125,5.9427408825,0.9704720865,1.004533752,0.47138728325,0.52861271675,13.199874162674
84,"EM",1.99812188564971,5.96933607397294,0.923146899891442,0.955286052782765,0.504652889377732,0.495347110622268,0.00462889671325684
84,"MCMC",2.00059783,5.96608964625,0.929973484875,0.963281707375,0.5043388145,0.4956611855,12.3025689125061
85,"EM",2.08438744380749,6.14637526178099,1.00197846008539,0.891240791399113,0.557099084412226,0.442900915587774,0.00443696975708008
85,"MCMC",2.086687375,6.14240191375,1.007659848375,0.899429439125,0.556590132375,0.443409867625,12.1264119148254
86,"EM",1.98039039521189,5.92559272555514,0.963080174593183,1.00896229460049,0.472461694294148,0.527538305705852,0.0056769847869873
86,"MCMC",1.9865669,5.92236080875,0.973193669625,1.016654191875,0.473024268,0.526975732,12.8198230266571
87,"EM",2.07150967760664,6.04865653258215,1.00762425283292,0.998844320692694,0.458645454327546,0.541354545672454,0.00838899612426758
87,"MCMC",2.0738759325,6.0435847975,1.015450484125,1.007274247125,0.45875977425,0.54124022575,13.3919770717621
88,"EM",2.01767533504953,6.02977258852745,1.04700934435348,0.91453478702378,0.493165647441051,0.506834352558949,0.00644612312316895
88,"MCMC",2.02176081125,6.02713005375,1.05458059675,0.922046957375,0.493306329875,0.506693670125,13.4040088653564
89,"EM",2.17669547320013,6.09859726579508,0.983452417280297,0.973537695791172,0.515442292431924,0.484557707568076,0.078380823135376
89,"MCMC",2.1793567875,6.09263071625,0.990955219875,0.983333196625,0.514832788,0.485167212,12.9303879737854
90,"EM",2.15231322575206,6.03405581546309,1.07299576954476,0.949971409131829,0.546351395253874,0.453648604746126,0.0071408748626709
90,"MCMC",2.15636248875,6.027826405,1.081030609125,0.959527293125,0.545598587125,0.454401412875,13.1299669742584
91,"EM",2.08771913415853,5.91780074534762,0.845692696495965,1.09712701862036,0.499459223425684,0.500540776574316,0.00657415390014648
91,"MCMC",2.08788949875,5.91064213125,0.852821196625,1.107753188875,0.499072472625,0.500927527375,11.6001291275024
92,"EM",1.94060263494583,6.00428011100807,0.99894095550292,0.983804151036123,0.532905738019884,0.467094261980116,0.00661301612854004
92,"MCMC",1.94205628875,5.9967868575,1.005276037,0.9950183095,0.5319137665,0.4680862335,12.3007919788361
93,"EM",2.09548729367764,6.02068351210882,0.998609845114296,1.02686632057157,0.49631546597256,0.50368453402744,0.0106649398803711
93,"MCMC",2.09765305375,6.0138453,1.005802665375,1.036506820375,0.495309773375,0.504690226625,12.1894309520721
94,"EM",1.9944585302696,5.967768151713,1.02058022910541,0.909571377021294,0.469190010955528,0.530809989044472,0.00561404228210449
94,"MCMC",2.00023451375,5.96607705,1.029957505375,0.91569947,0.469779353125,0.530220646875,13.479679107666
95,"EM",2.08164659997796,5.9559444496222,1.03353567828061,1.07428944928309,0.484403299269006,0.515596700730994,0.00958704948425293
95,"MCMC",2.08578570625,5.94820109,1.041115547625,1.085076299625,0.483991691375,0.516008308625,12.7237961292267
96,"EM",1.9774031667391,6.05518977014076,1.01553232351295,1.03162225639673,0.536102179951672,0.463897820048328,0.00734400749206543
96,"MCMC",1.9791931525,6.0493054725,1.02123821975,1.04278598525,0.535394076,0.464605924,12.4246640205383
97,"EM",1.92089602849517,5.94401266883824,1.05215836871197,0.971807057089728,0.522169261057673,0.477830738942327,0.0202028751373291
97,"MCMC",1.9240443,5.9382298325,1.060210529125,0.98104323875,0.52172439175,0.47827560825,12.7419250011444
98,"EM",2.01701278845041,5.94282132441952,0.885799447042992,0.973863147109263,0.538980675890825,0.461019324109175,0.0285749435424805
98,"MCMC",2.0174786525,5.93625517,0.89069145525,0.984837984125,0.538213458875,0.461786541125,12.5905327796936
99,"EM",2.12029284405,5.97499627631966,0.991136860811202,0.971407200559381,0.451417102795018,0.548582897204982,0.00766110420227051
99,"MCMC",2.1282119075,5.97369391,1.002625578625,0.977192045875,0.452532463,0.547467537,14.3114819526672
100,"EM",2.05885312149963,6.09672459634127,1.01803081316658,0.983183430549351,0.49482157605038,0.50517842394962,0.0104401111602783
100,"MCMC",2.06205070375,6.0897066375,1.025415127,0.992648895,0.493985169125,0.506014830875,12.8257629871368
