"R","Metodo","mu1","mu2","sigma1","sigma2","p1","p2","tempo"
24,"MCMC",1.99956789,5.722399135,1.027300023625,2.986913255,0.478618674375,0.521381325625,19.0471968650818
25,"EM",2.06730960904348,5.89650205247361,0.921794326838217,3.10519330320931,0.455289623789863,0.544710376210137,0.0186219215393066
25,"MCMC",2.07216986,5.8832588325,0.928609997125,3.0914367725,0.454556716375,0.545443283625,17.488116979599
26,"EM",2.18968769974452,6.85688356255709,1.28768400838995,2.4941039042114,0.635460322481673,0.364539677518328,0.0592069625854492
26,"MCMC",2.1758373,6.598381865,1.260117295875,2.58884013125,0.60764704775,0.39235295225,20.0536050796509
27,"EM",2.1214192480457,6.07224771085193,1.07723786524987,2.7049625606923,0.554387030633183,0.445612969366817,0.0745289325714111
27,"MCMC",2.14171583625,6.16144581875,1.097193164,2.62675245,0.563721074875,0.436278925125,20.1383538246155
28,"EM",1.80587847860411,5.56956461074085,0.918067185491044,2.89045011290315,0.433350423417697,0.566649576582303,0.033836841583252
28,"MCMC",1.8189386375,5.650043955,0.948676298375,2.8351216175,0.444932929125,0.555067070875,19.4415738582611
29,"EM",1.95018343998457,6.38363412120071,1.09333528099723,2.81420200289439,0.550800098055274,0.449199901944726,0.0256080627441406
29,"MCMC",1.9685176075,6.44389691625,1.114410939875,2.749384945,0.55802126475,0.44197873525,19.7235171794891
30,"EM",1.9124010771891,6.15479003152931,0.953795485317544,3.16939702843899,0.509364414874511,0.490635585125489,0.0147228240966797
30,"MCMC",1.91770979625,6.139649285,0.961642957625,3.145078795,0.508828427875,0.491171572125,16.8952939510345
31,"EM",2.106784505741,6.64348861602929,0.944998454440057,2.63472194348098,0.538977663121494,0.461022336878506,0.0438718795776367
31,"MCMC",2.1192027025,6.62709784125,0.949850233625,2.61434247875,0.537562901,0.462437099,18.1311740875244
32,"EM",2.01512865823257,5.61550257265911,0.842985512224374,2.94235082957665,0.505019823159808,0.494980176840192,0.0183579921722412
32,"MCMC",2.1456302725,5.1143020975,1.451421153625,2.5796053475,0.521970134125,0.478029865875,18.1169559955597
33,"EM",2.02281152209198,6.15171039681775,0.918025509406462,3.11651199794131,0.526059622241674,0.473940377758326,0.0109601020812988
33,"MCMC",2.14676653,5.22920706375,1.798172257875,2.56840543425,0.53332235575,0.46667764425,16.7879478931427
34,"EM",2.06196209484987,6.36885413479086,1.03183486133768,2.65567642712193,0.561540485709586,0.438459514290414,0.0241959095001221
34,"MCMC",2.07567553875,6.34159713,1.034857800875,2.64525333,0.558717447125,0.441282552875,18.8459000587463
35,"EM",1.93902520786259,6.09138500775253,0.906401861029798,2.97401935734065,0.440027766420897,0.559972233579103,0.0159621238708496
35,"MCMC",1.954006035,6.0925693425,0.92107463925,2.9601258375,0.442683600625,0.557316399375,14.9752449989319
36,"EM",2.19250869003967,6.24713629841926,1.11512174801767,3.00942676751377,0.527845429195734,0.472154570804266,0.0229308605194092
36,"MCMC",2.20167138625,6.24297587,1.12336765925,2.97855282875,0.5280815585,0.4719184415,17.5003290176392
37,"EM",1.98961077904813,6.57653953065066,1.07464244462728,2.99036873930767,0.550801836989235,0.449198163010765,0.0394690036773682
37,"MCMC",1.99966682875,6.569435855,1.083780554125,2.95586748,0.551387709375,0.448612290625,16.0470278263092
38,"EM",2.09816117683023,5.75369461332862,0.905751154579327,3.0943848571243,0.471542664858627,0.528457335141373,0.0294811725616455
38,"MCMC",2.104740165,5.7573197325,0.92002781125,3.0719492075,0.473578130375,0.526421869625,16.6285610198975
39,"EM",1.96758495104164,5.88589133712158,0.952051920214757,2.76332268700113,0.548224761373975,0.451775238626025,0.0386719703674316
39,"MCMC",1.98191426875,5.9812097075,0.977596938625,2.68460790125,0.558224308,0.441775692,20.4461560249329
40,"EM",2.06774650105454,5.7871237462775,1.10130119522825,3.10375923406106,0.479118227146731,0.520881772853269,0.0237441062927246
40,"MCMC",2.0837531225,5.87795619375,1.134261243625,3.036520865,0.49115640025,0.50884359975,18.9531810283661
41,"EM",2.114719716984,5.86667126885244,0.985889012977186,3.03391656037625,0.520276050516161,0.479723949483839,0.0283260345458984
41,"MCMC",2.11848521875,5.86178837125,0.994534948,3.00561350125,0.519540252125,0.480459747875,15.8318638801575
42,"EM",2.02594536176461,5.58501505113944,0.892568697175238,3.19459661338054,0.440078874231499,0.559921125768501,0.0328409671783447
42,"MCMC",2.0390990375,5.62313761125,0.925002797375,3.16500441625,0.448084716125,0.551915283875,15.9691300392151
43,"EM",2.0499521167863,5.9832447882353,1.10181620970827,2.99658640866524,0.538719237982586,0.461280762017414,0.0301110744476318
43,"MCMC",2.0629006375,6.0304530075,1.118833952625,2.94227917125,0.543212801,0.456787199,16.6909000873566
44,"EM",1.918511004331,6.26115129619635,1.06743429969805,2.72453356970683,0.53304009008439,0.46695990991561,0.0342180728912354
44,"MCMC",1.93264958375,6.27089929,1.07909764775,2.691008005,0.5345017425,0.4654982575,17.0767538547516
45,"EM",1.85509372032303,6.54348647114597,1.03689517706663,2.84001825785091,0.518783508343122,0.481216491656878,0.0362479686737061
45,"MCMC",1.86134342375,6.5067294025,1.035827578125,2.8314100825,0.5149778205,0.4850221795,16.1543610095978
46,"EM",2.00487414924162,5.7786539425917,1.00953397607601,3.03062744830249,0.474975030820936,0.525024969179064,0.021852970123291
46,"MCMC",2.01366598375,5.8219171375,1.02677738325,2.9859711075,0.480011343625,0.519988656375,18.6115701198578
47,"EM",1.95412648161228,6.18305831616798,1.01898263244535,2.57843590109676,0.522739830224309,0.477260169775691,0.0517010688781738
47,"MCMC",1.99032734125,6.325699295,1.058508213875,2.47176220125,0.540671154875,0.459328845125,18.991959810257
48,"EM",1.95545093752098,5.74404557912683,1.00805264123523,2.84175434149742,0.484908249517489,0.515091750482511,0.020007848739624
48,"MCMC",1.9671422575,5.77216142375,1.026667917875,2.80288200125,0.489568261625,0.510431738375,16.4802579879761
49,"EM",2.09058182870746,6.83277188186263,1.15698500341623,2.4949590511292,0.608348556015557,0.391651443984443,0.0443511009216309
49,"MCMC",2.09056324,6.72033862625,1.14717533475,2.52476961125,0.59639146825,0.40360853175,19.7413439750671
50,"EM",2.02117164298601,6.27546425175604,1.14156308823461,2.8531358283854,0.530390498328975,0.469609501671025,0.0297949314117432
50,"MCMC",2.05181798625,6.37200665875,1.170572132625,2.78145831,0.54228574675,0.45771425325,19.2316069602966
51,"EM",2.01013226845531,6.54258743340287,1.01198952742887,2.82087930674103,0.501654974464055,0.498345025535945,0.0201108455657959
51,"MCMC",2.0228819575,6.54502368125,1.021752607,2.78845021625,0.5029159715,0.4970840285,17.319412946701
52,"EM",1.91222590207368,5.7660644090021,0.990245036287117,3.20484811174413,0.498417555092634,0.501582444907366,0.015070915222168
52,"MCMC",1.91763842875,5.744905845,0.996292239,3.185955805,0.496394817625,0.503605182375,15.5189859867096
53,"EM",2.00922557790514,6.40027961245229,1.00858855495975,2.74108936340144,0.522462390265224,0.477537609734776,0.0276710987091064
53,"MCMC",2.02008371125,6.4090275425,1.018469643875,2.71156400875,0.52399234025,0.47600765975,17.5966629981995
54,"EM",2.24073111256094,6.77868043148717,1.14368397697597,2.80313854675423,0.599729164257425,0.400270835742575,0.0260748863220215
54,"MCMC",2.2459930125,6.7015338975,1.14018443075,2.80291622,0.591859559625,0.408140440375,54.0788049697876
55,"EM",1.8772237965803,6.19439778379314,0.976559573316474,2.74086820621068,0.466971258366102,0.533028741633897,0.0335569381713867
55,"MCMC",1.89100794875,6.20303257875,0.989072479125,2.71656446,0.46927370975,0.53072629025,16.767560005188
56,"EM",1.87823584593591,6.32775644165291,0.95402854415012,2.89553957068303,0.476408811703949,0.523591188296051,0.0297479629516602
56,"MCMC",1.89899206375,6.42454948625,0.987137735125,2.8185257925,0.48957179975,0.51042820025,17.3649380207062
57,"EM",2.17218406698117,6.33323584779036,1.13020923965904,2.62335770863433,0.557702631710665,0.442297368289335,0.0250661373138428
57,"MCMC",2.18291545375,6.3192780025,1.1375304675,2.60657018125,0.556318329375,0.443681670625,16.9436531066895
58,"EM",1.94489487171384,6.03691871750639,1.02281804885888,3.02687025847021,0.513201325408509,0.486798674591491,0.0226898193359375
58,"MCMC",1.953823625,6.04988428875,1.037332906125,2.99191911625,0.515923966375,0.484076033625,15.9732730388641
59,"EM",2.17105230182089,6.34459294844568,0.97970552006292,2.98486412735696,0.497571199394244,0.502428800605756,0.0330491065979004
59,"MCMC",2.18395942125,6.44493339375,1.012626652,2.90222053875,0.5098253085,0.4901746915,17.2398219108582
60,"EM",2.10811362484568,5.78674839128262,0.991728238171484,2.90905322600732,0.451696377074629,0.548303622925371,0.0356719493865967
60,"MCMC",2.12686506,5.81330236375,1.011364291,2.88284203,0.45669606125,0.54330393875,18.686812877655
61,"EM",2.0889919557857,5.92615428917131,0.88865604492473,3.06211083306803,0.524708735907091,0.475291264092909,0.0215089321136475
61,"MCMC",2.33047210125,4.25558052125,2.56965447725,2.009140510875,0.533751568625,0.466248431375,20.7190930843353
62,"EM",1.87794094350216,6.91239297048261,1.11554964748964,2.46522033345459,0.589887655385892,0.410112344614108,0.0377299785614014
62,"MCMC",1.86763793625,6.63066826,1.075478221,2.60793832875,0.561294496,0.438705504,19.3116838932037
63,"EM",1.95745004734189,6.15607956824857,1.03922935317577,2.80334809713208,0.480114998833888,0.519885001166112,0.0243968963623047
63,"MCMC",1.975149795,6.1760278525,1.054828795875,2.77282944875,0.48415387125,0.51584612875,17.0863471031189
64,"EM",1.8954521861323,5.90533577984004,0.951320326403983,2.83830614731288,0.449875151608776,0.550124848391224,0.016340970993042
64,"MCMC",1.90763511375,5.9552703125,0.971513958375,2.7905743975,0.457059471375,0.542940528625,18.9888429641724
65,"EM",1.95044277487968,5.88336282431571,1.01204662936814,2.78485233620488,0.517470879587229,0.482529120412771,0.0608971118927002
65,"MCMC",1.96010420625,5.89189572625,1.024037342875,2.760333075,0.519043966625,0.480956033375,20.3887028694153
66,"EM",2.1597280624518,6.61487921306779,1.19079800522665,2.542839152323,0.565612050376474,0.434387949623526,0.0384719371795654
66,"MCMC",2.16877340375,6.56508637125,1.191127281375,2.54230217125,0.559087978125,0.440912021875,18.7598690986633
67,"EM",1.99487626585419,5.67279585106723,0.92825845093463,3.03695761998716,0.445706829546537,0.554293170453463,0.0221061706542969
67,"MCMC",2.0032623625,5.6768019925,0.9396292885,3.01421631875,0.447474097375,0.552525902625,17.0225038528442
68,"EM",2.01019861855239,5.89124124308687,1.05626011588986,2.96853465628024,0.534587489254416,0.465412510745584,0.0207359790802002
68,"MCMC",2.31963997125,5.23542135375,1.826847088125,2.665600865,0.50180365075,0.49819634925,20.1917428970337
69,"EM",1.94182609690121,5.79131673070407,1.06661983111395,3.01738510055126,0.489332316710883,0.510667683289117,0.031512975692749
69,"MCMC",1.95547884375,5.84590133125,1.0812224465,2.9643300475,0.49507869825,0.50492130175,18.6883699893951
70,"EM",1.97147817471763,5.9944323792243,0.898585961271847,3.10781769670437,0.48937763018863,0.51062236981137,0.0120000839233398
70,"MCMC",1.9765829725,5.995208905,0.909513676875,3.08479040875,0.490812515625,0.509187484375,15.8612420558929
71,"EM",2.12691998466578,6.30670516929573,0.984120958332926,2.9195534276179,0.54425256830865,0.45574743169135,0.0121819972991943
71,"MCMC",2.13019655375,6.28527926,0.990341579375,2.896372265,0.542588132875,0.457411867125,16.9722068309784
72,"EM",2.07502930851699,6.49543565958402,1.08025105927695,2.79242854982235,0.49707361664202,0.50292638335798,0.0338649749755859
72,"MCMC",2.080570395,6.47328069125,1.0795144895,2.777351185,0.494066522625,0.505933477375,18.8669471740723
73,"EM",2.10823964738494,5.93299864002195,1.04440081428706,3.13256564463048,0.518690529205203,0.481309470794797,0.0386350154876709
73,"MCMC",2.11553028125,5.942641705,1.0581867555,3.09718285375,0.520425281625,0.479574718375,16.8185999393463
74,"EM",2.0698581920762,6.05192243832337,1.09240151953449,2.85689553531712,0.520290323888933,0.479709676111067,0.0182318687438965
74,"MCMC",2.08005667125,6.04616130875,1.10049423825,2.83501929125,0.520433643625,0.479566356375,19.2084069252014
75,"EM",2.02933976848546,5.97379685341354,0.975360930546906,2.91811172299503,0.482091078691034,0.517908921308966,0.0207250118255615
75,"MCMC",2.04067932875,6.00410910875,0.995513329,2.88159443125,0.4871164405,0.5128835595,15.5463309288025
76,"EM",2.13968418450518,5.21046563849148,0.888787730393375,3.12660116298619,0.437748705462388,0.562251294537612,0.0115151405334473
76,"MCMC",2.14372303,5.21517979125,0.90574855475,3.11036558875,0.43934611825,0.56065388175,16.0354671478271
77,"EM",1.99712382396222,5.64831911882177,1.0365400822236,2.86113912933327,0.55227209344535,0.44772790655465,0.0186750888824463
77,"MCMC",2.483247865,4.32942715375,2.452547370875,2.20980627475,0.4976086445,0.5023913555,21.8519129753113
78,"EM",1.97340646121744,6.06121646232419,1.01220724493749,2.91603894525564,0.48363662754958,0.51636337245042,0.0159258842468262
78,"MCMC",1.9877669325,6.07735566,1.029168724375,2.88711438875,0.48741205525,0.51258794475,15.8780710697174
79,"EM",1.92507341433483,5.80363265984308,0.880915275237474,3.27629354984181,0.425173862682818,0.574826137317182,0.0304100513458252
79,"MCMC",1.93212171125,5.7902356,0.888650321875,3.257564295,0.42516061225,0.57483938775,15.4289081096649
80,"EM",2.10379025257329,6.15756701385767,1.03032263826732,3.13007708000634,0.521830089554027,0.478169910445973,0.0223758220672607
80,"MCMC",2.1092398625,6.1830903875,1.045667070625,3.081458735,0.5252763975,0.4747236025,16.3318219184875
81,"EM",2.02883333534692,6.22017189097389,1.08480361524362,2.73869435132383,0.493194346819306,0.506805653180694,0.0199859142303467
81,"MCMC",2.0408291825,6.2162063325,1.092222050625,2.72056474375,0.49325244025,0.50674755975,18.0870249271393
82,"EM",1.99652608769157,5.66024090327497,0.992587558752701,3.03191034578193,0.432435053053382,0.567564946946618,0.0263769626617432
82,"MCMC",2.014463345,5.71717517125,1.023555918625,2.99503017375,0.442709740125,0.557290259875,17.3279190063477
83,"EM",2.11309620752085,5.83256134506163,0.931878793620131,3.05545378487899,0.480566510212654,0.519433489787346,0.0446162223815918
83,"MCMC",2.11784804375,5.85663997875,0.94502625525,3.02017190625,0.48398990275,0.51601009725,16.4480819702148
84,"EM",2.07050985963631,5.96595817294462,0.962708797375028,2.93022841021404,0.521553981165237,0.478446018834763,0.016124963760376
84,"MCMC",2.080420745,6.01278057125,0.981744291375,2.87600946125,0.5271171695,0.4728828305,17.0322139263153
85,"EM",2.0649275934231,5.71889558347026,0.886068677363177,3.1371727469298,0.489193316649769,0.510806683350231,0.0117979049682617
85,"MCMC",2.0665273875,5.76416532125,0.91072252875,3.0907953075,0.495357317,0.504642683,15.5865309238434
86,"EM",2.01178801553043,5.89307130080003,0.984646299007354,2.97409918994718,0.487771259023691,0.512228740976309,0.0162570476531982
86,"MCMC",2.02006768625,5.92087219125,1.004143644375,2.935070355,0.4923028975,0.5076971025,16.6414649486542
87,"EM",2.05088128017595,5.68835905174993,0.881519302903444,3.1607993860666,0.388801263325241,0.611198736674759,0.0225720405578613
87,"MCMC",2.06462128875,5.71542833375,0.909367464625,3.14001265625,0.39532064425,0.60467935575,16.9063749313354
88,"EM",2.07418404133118,6.17311192505696,1.08380255647554,2.73831704353158,0.511106562463301,0.488893437536699,0.0287959575653076
88,"MCMC",2.09210055625,6.21908699625,1.1016208775,2.69199718375,0.51632953025,0.48367046975,17.4025230407715
89,"EM",2.05975835199963,6.08935637999423,0.96341898035509,3.04222334650802,0.4929798386198,0.5070201613802,0.0168590545654297
89,"MCMC",2.06618126875,6.12020992875,0.981286426375,2.99868542125,0.4970082495,0.5029917505,15.5727529525757
90,"EM",2.09103556604841,5.84617529473797,1.03773041336039,3.02374003779709,0.526544880095107,0.473455119904893,0.0456721782684326
90,"MCMC",2.0998364225,5.95447871,1.063852148375,2.93719688125,0.5377980255,0.4622019745,18.3276209831238
91,"EM",2.16073772990613,6.15432047339544,0.922424544667475,3.05556652905619,0.538039789475062,0.461960210524938,0.0162279605865479
91,"MCMC",2.29924722875,5.29197269375,1.7858746295,2.549587910875,0.53116467975,0.46883532025,18.5396258831024
92,"EM",1.98974668837004,6.00446281457809,0.995394494235996,3.05362057296562,0.540361129033094,0.459638870966907,0.016528844833374
92,"MCMC",1.99235472125,5.99977883875,1.003391987625,3.02199546625,0.539463205375,0.460536794625,48.9537100791931
93,"EM",1.9657402558638,5.82108974101456,0.922145455601297,3.1362466204396,0.460032869247724,0.539967130752276,0.0272471904754639
93,"MCMC",1.97082929625,5.82499736125,0.93270745275,3.1122415375,0.46136840325,0.53863159675,14.9167048931122
94,"EM",1.90335383276892,5.39047785556305,0.83469450882263,2.89737004294565,0.380214384823458,0.619785615176542,0.0175769329071045
94,"MCMC",1.91422479625,5.40727727125,0.8561672355,2.88106261375,0.385069199,0.614930801,15.8897659778595
95,"EM",2.29047732819144,6.77082423835688,1.29930622316867,2.93879502061065,0.605793323838836,0.394206676161164,0.0618572235107422
95,"MCMC",2.28805482,6.703740225,1.28602246925,2.9145991475,0.59601415975,0.40398584025,19.3658199310303
96,"EM",1.98653415769375,6.32599284484298,1.0271538630583,2.99621918418011,0.551648696976771,0.448351303023229,0.0269489288330078
96,"MCMC",1.99958270625,6.36640821375,1.04488895475,2.941612535,0.5564300195,0.4435699805,20.7431879043579
97,"EM",1.97726508264918,5.87484774597024,1.05990622121671,2.94819600131368,0.532851977448923,0.467148022551077,0.0175430774688721
97,"MCMC",1.9858536475,5.85514142375,1.063104132875,2.9293018675,0.531105512625,0.468894487375,17.3147361278534
98,"EM",2.02489213347251,5.42311126368083,0.858892382944848,3.17200819597073,0.500584780353994,0.499415219646006,0.0114741325378418
98,"MCMC",2.1316542325,4.67893199125,1.675335214375,2.59217983225,0.51584900425,0.48415099575,18.6155200004578
99,"EM",2.12203686537084,6.12729471630712,1.0039541611383,2.81266354553434,0.47461772066483,0.52538227933517,0.166341066360474
99,"MCMC",2.1569816,6.42788676,1.073245400375,2.6132208575,0.5112273135,0.4887726865,20.3677680492401
100,"EM",2.07168123913644,5.93271424632364,0.972315905896776,3.17402862228465,0.459312676329552,0.540687323670448,0.0193948745727539
100,"MCMC",2.07370059375,5.9752990325,0.995365581,3.12801524875,0.465646451625,0.534353548375,17.0630271434784
