"R","Metodo","mu1","mu2","sigma1","sigma2","p1","p2","tempo"
23,"MCMC",2.06989406625,5.82786369125,0.7517236105,0.97487994775,0.48922424575,0.51077575425,4.95408797264099
24,"EM",3.9175117319576,3.99381351628619,2.20639485754119,2.20562270336622,0.101363426813691,0.898636573186309,0.00154590606689453
24,"MCMC",2.13353722875,6.04500588375,1.112992625,0.908363342625,0.525483007375,0.474516992625,5.3828489780426
25,"EM",1.95303325729452,5.81447414029019,0.883585378991083,1.07209800274364,0.486008216597326,0.513991783402674,0.00418305397033691
25,"MCMC",1.96656062625,5.77180716,0.921027072875,1.123838233,0.48265094,0.51734906,5.21864199638367
26,"EM",1.99743785098312,6.28607474977217,1.00106447125727,0.903849316889087,0.450980498063236,0.549019501936764,0.00701189041137695
26,"MCMC",2.02552199125,6.28154232125,1.050424097125,0.93127727925,0.45521241275,0.54478758725,5.28021287918091
27,"EM",2.27897683061286,5.86553473025421,1.05517266593242,0.802137960355843,0.506060736274406,0.493939263725594,0.00480914115905762
27,"MCMC",2.31312641375,5.84847724,1.10437895375,0.849408599375,0.50792066025,0.49207933975,5.40306997299194
28,"EM",2.01343048593609,5.92021504641429,1.07762070764036,0.977196734641835,0.530166231767959,0.469833768232041,0.00260806083679199
28,"MCMC",2.0355417775,5.8805644125,1.121218739,1.036630682,0.5276793965,0.4723206035,4.95442605018616
29,"EM",3.25966799864158,6.62295364009367,1.97492595983864,0.300541820160755,0.813034448485027,0.186965551514973,0.00576305389404297
29,"MCMC",2.1374398925,6.06100297,1.022128116875,1.07458593975,0.55180653625,0.44819346375,5.06584095954895
30,"EM",2.14234469288431,5.80310434155576,0.972702067073176,1.03229046899664,0.445692693078271,0.554307306921729,0.00247907638549805
30,"MCMC",2.223522865,5.81012575,1.0648432885,1.058391582375,0.460121993375,0.539878006625,5.12029600143433
31,"EM",2.09392182014984,6.23660159804254,1.00996130090737,0.977371837165132,0.544560616337937,0.455439383662063,0.00279498100280762
31,"MCMC",2.1129957675,6.2043472725,1.046976229625,1.028114749,0.542611665625,0.457388334375,4.91046595573425
32,"EM",2.42451590846654,6.34939736074844,1.52079049171505,0.701702727897422,0.685003521961313,0.314996478038687,0.00376415252685547
32,"MCMC",2.2327298775,6.06270244625,1.413002011125,0.947177149625,0.62090642765,0.379093572375,5.57525300979614
33,"EM",1.71715704576464,5.84004335739418,0.941382484336326,1.1490595628998,0.439347294366589,0.560652705633411,0.00286984443664551
33,"MCMC",1.749240329875,5.81671628,1.000194476875,1.187552709875,0.441810410625,0.558189589375,4.77786183357239
34,"EM",1.7615211409236,6.04644773034229,0.907185442303111,1.00811977518937,0.489677140595308,0.510322859404692,0.00406002998352051
34,"MCMC",1.7788835925,6.02901380875,0.948191824625,1.046064876375,0.49011237775,0.50988762225,4.77275085449219
35,"EM",1.58492888943959,5.71138041866728,0.737614857143467,1.43221265413645,0.482400346078103,0.517599653921897,0.00624585151672363
35,"MCMC",1.600299152625,5.6569633375,0.7727404075,1.471759812625,0.4787853645,0.5212146355,4.77184295654297
36,"EM",1.90728924204844,6.17459455187725,1.04564893952692,0.978322703262464,0.52393370938175,0.47606629061825,0.00317811965942383
36,"MCMC",1.92501030125,6.1579824175,1.08024200025,1.0131479365,0.523190783375,0.476809216625,5.16851496696472
37,"EM",1.73395875891413,5.82307760764913,0.886943759081145,1.0036555621464,0.387897908876416,0.612102091123584,0.00413608551025391
37,"MCMC",1.82965834625,5.85391052125,0.99262181775,1.000479365125,0.405274631375,0.594725368625,5.24528980255127
38,"EM",1.98111263796238,6.08875522018003,0.974243956806598,0.917450568154259,0.400164514626923,0.599835485373077,0.00284504890441895
38,"MCMC",2.02242201125,6.08149229125,1.034726049375,0.945669413875,0.406602805625,0.593397194375,5.6839439868927
39,"EM",1.80019551817895,5.76067310354073,0.830618105060356,0.943510526331429,0.468270304052585,0.531729695947415,0.00240278244018555
39,"MCMC",1.8141728575,5.744069305,0.86898786325,0.9771464295,0.46955132525,0.53044867475,4.94586086273193
40,"EM",1.91142463393455,6.17387120034708,0.953921734035739,0.876089915310923,0.561649508358377,0.438350491641623,0.00232219696044922
40,"MCMC",1.91648704875,6.14859517125,0.97916410875,0.92530168375,0.557887141,0.442112859,4.78696990013123
41,"EM",1.74505884201632,5.9943925988434,1.20587099785337,1.14048891165243,0.563998056060847,0.436001943939153,0.0085289478302002
41,"MCMC",1.796578808375,5.9564967075,1.25391319275,1.187170999875,0.56380712725,0.43619287275,5.32902312278748
42,"EM",2.10383651817401,5.61081208014593,1.04637354232966,1.24692272985732,0.475537849782374,0.524462150217626,0.00703716278076172
42,"MCMC",2.199401656375,5.53646326125,1.155051514,1.33315224125,0.4774249224125,0.5225750776875,5.98476696014404
43,"EM",1.83615336587345,5.81533873897921,1.02611563365296,1.23213622937968,0.567375606100777,0.432624393899223,0.00355291366577148
43,"MCMC",1.851522349,5.71095812125,1.07148380025,1.33037827725,0.55519954975,0.44480045025,4.98826599121094
44,"EM",2.05876406350226,5.7214425158127,0.902831417813855,1.16092184578607,0.381221730949628,0.618778269050372,0.0076758861541748
44,"MCMC",2.37504900375,5.87575423625,1.141638803375,1.100547618625,0.44779702325,0.55220297675,5.81120610237122
45,"EM",2.15349031620233,5.88763356001556,0.805213908457535,1.07014482556354,0.468894709803544,0.531105290196456,0.00294709205627441
45,"MCMC",2.15602159375,5.84427781875,0.83977494675,1.125153006125,0.465756322,0.534243678,4.81848216056824
46,"EM",2.1432293838936,6.08634128740128,1.19444617691679,0.756375670662577,0.487046081406747,0.512953918593253,0.00350594520568848
46,"MCMC",2.20785802875,6.08654405,1.2612111835,0.78631847925,0.49560134025,0.50439865975,5.7128701210022
47,"EM",1.90086236953068,5.94749498216193,0.895018849344345,0.971370376802399,0.474777390602448,0.525222609397552,0.00331306457519531
47,"MCMC",1.9033752075,5.91757210625,0.925147390125,1.0181488485,0.472177163875,0.527822836125,4.88066506385803
48,"EM",1.59370361042392,5.86820657795719,0.912660016846216,0.888919170794964,0.481584068358342,0.518415931641658,0.00206780433654785
48,"MCMC",1.61123936875,5.85513142625,0.95039368225,0.9213904355,0.482405150375,0.517594849625,5.2314829826355
49,"EM",2.1993145155805,6.0500482288276,1.06499013704366,1.06382503855227,0.53789996650627,0.46210003349373,0.0114378929138184
49,"MCMC",2.2034875875,5.97210795125,1.102465303375,1.150376170375,0.52744061475,0.472559385225,4.85325598716736
50,"EM",2.37382402343024,6.09113563964944,1.25205937758465,0.847824860329974,0.635961389917132,0.364038610082868,0.00613212585449219
50,"MCMC",2.37853390625,6.01975871,1.2702421715,0.934795242125,0.62342769125,0.37657230875,5.17981600761414
51,"EM",1.63907718960801,5.67120297923421,0.960694932189108,1.15536601023285,0.534297075508914,0.465702924491086,0.00334405899047852
51,"MCMC",1.639786764875,5.60273035,0.991845216875,1.227657305,0.525376175125,0.474623824875,4.87917590141296
52,"EM",1.96999365222084,5.80287343098582,0.842486303261514,0.949071441547731,0.499805564007522,0.500194435992478,0.0030369758605957
52,"MCMC",1.98731359875,5.7839323525,0.88445596025,0.99009791675,0.499678856375,0.500321143625,4.61155200004578
53,"EM",1.70248612343862,5.64412189586496,0.970115090137486,0.836974793158209,0.550723881016668,0.449276118983332,0.00284790992736816
53,"MCMC",1.71043367625,5.621490875,0.997590225875,0.884820322375,0.546815122125,0.453184877875,4.8518750667572
54,"EM",2.16405247775529,6.33455155111167,1.0273967738721,1.09688048930914,0.575480457188617,0.424519542811383,0.0029909610748291
54,"MCMC",2.18758683375,6.29368839875,1.072475930625,1.156345287125,0.571589814625,0.428410185375,4.75092196464539
55,"EM",2.15915366790863,6.16641274567707,1.2410236534196,0.791528911029321,0.501468854426371,0.498531145573629,0.00283694267272949
55,"MCMC",2.2111442975,6.16538536125,1.291182955625,0.821381219375,0.507706291875,0.492293708125,5.67850995063782
56,"EM",1.96773811028988,5.82675318112153,0.944918064764312,1.0034378540096,0.485714640603718,0.514285359396282,0.0107021331787109
56,"MCMC",1.994444245,5.80633351,0.995916168375,1.04576197,0.48773499125,0.51226500875,5.28099298477173
57,"EM",2.06857543396211,6.20041512457368,0.980030728831268,1.03324881810562,0.541372568152308,0.458627431847692,0.00305914878845215
57,"MCMC",2.07462188,6.1525355075,1.007526911625,1.09314399675,0.535317980125,0.464682019875,4.78831481933594
58,"EM",2.15535391767113,6.40829424410493,1.09598016669554,0.811759632071633,0.527611155290227,0.472388844709773,0.00252985954284668
58,"MCMC",2.17452040625,6.3987344425,1.133099657375,0.848682264125,0.528877933875,0.471122066125,5.42029786109924
59,"EM",2.0019138999824,6.19010272471619,0.936845907766697,1.03799896248267,0.482057716189532,0.517942283810468,0.00315308570861816
59,"MCMC",2.03624653625,6.18372556625,0.9867230815,1.061948427625,0.48571060225,0.51428939775,4.82742786407471
60,"EM",2.23408972091665,5.83319636194098,0.998180130406711,0.96372324855426,0.506522553512286,0.493477446487714,0.00447511672973633
60,"MCMC",2.289525585,5.82112547,1.0683031265,1.013440772875,0.512553541375,0.487446458625,5.19378995895386
61,"EM",2.20052027328567,6.15321398782755,1.27264536674595,0.833033716789973,0.65598940038449,0.34401059961551,0.00466299057006836
61,"MCMC",2.19775994625,6.0872418625,1.28851182425,0.918170955,0.64333343025,0.356666569725,5.52002000808716
62,"EM",1.9945479300401,6.1093143809351,0.92223019231444,0.940413140984326,0.498165854662352,0.501834145337648,0.00291919708251953
62,"MCMC",2.031623545,6.11119539875,0.976591290125,0.960781330625,0.50154920425,0.49845079575,5.20576000213623
63,"EM",1.96430220878774,5.98481285122718,0.871938114056597,1.2673891743668,0.48750379766327,0.51249620233673,0.00405502319335938
63,"MCMC",1.975375835,5.92467131,0.9107352155,1.324533433875,0.482183672875,0.517816327125,4.90110993385315
64,"EM",2.01182093192124,6.2896756010959,1.12200116894044,0.947264337360433,0.541831159721042,0.458168840278958,0.00352001190185547
64,"MCMC",2.01820766,6.25443353125,1.146189218875,1.003634238,0.537176832625,0.462823167375,5.18533110618591
65,"EM",1.89919536001262,5.78175352576023,0.835670019225968,1.12750001281382,0.469278159735829,0.530721840264171,0.00423789024353027
65,"MCMC",1.93106884125,5.76070646125,0.894162166125,1.165935793625,0.471812158375,0.528187841625,4.73600101470947
66,"EM",2.07311215813442,6.23482331565488,0.974695536948481,1.07666203094347,0.521257076638493,0.478742923361507,0.00576210021972656
66,"MCMC",2.07593400125,6.18342409,1.002852107875,1.136993303125,0.515305407875,0.484694592125,5.60763001441956
67,"EM",2.00348719565976,6.13306008218648,1.2775055728145,0.900450359041604,0.601331510128493,0.398668489871507,0.00803089141845703
67,"MCMC",2.02351188025,6.08663356625,1.309601415375,0.968891302875,0.59548353925,0.40451646075,5.49331879615784
68,"EM",2.12203561585738,6.26606116670987,1.12329938563686,0.968090171652048,0.491616784155069,0.508383215844931,0.0036320686340332
68,"MCMC",2.16840725375,6.25746111625,1.178641266,0.99945811575,0.496462269,0.503537731,5.42389607429504
69,"EM",2.22341613837609,5.83928749882325,1.219787891666,0.891417787028806,0.587775915716969,0.412224084283031,0.00757217407226562
69,"MCMC",2.197117499125,5.7300298925,1.230165234125,1.000532986,0.5674382631375,0.43256173695,5.40838193893433
70,"EM",1.88536943841038,6.1248793470881,1.03804713088512,0.973266429628298,0.491427883565156,0.508572116434844,0.003662109375
70,"MCMC",1.91589587,6.11542566875,1.082909237875,1.00189919475,0.49367749725,0.50632250275,5.21720695495605
71,"EM",2.14933048788317,5.97941843601205,1.20649133834836,0.775581790419629,0.551054018842796,0.448945981157204,0.00588488578796387
71,"MCMC",2.17941854875,5.95659720625,1.245015663875,0.8293424275,0.550868163625,0.4491318363875,5.74972295761108
72,"EM",1.88088047086049,6.25842839170422,1.12630148437023,0.84436669133626,0.48033520499672,0.51966479500328,0.0160799026489258
72,"MCMC",1.91337005875,6.25086583375,1.171963953375,0.87454189775,0.482940824375,0.517059175625,5.46605014801025
73,"EM",1.96551942550527,5.99978202760515,1.11397112948159,0.888531713752711,0.515327865576321,0.484672134423679,0.00653195381164551
73,"MCMC",1.94062438625,5.93553351375,1.12031047125,0.965793604875,0.504240071375,0.495759928625,5.28157711029053
74,"EM",1.61529929699649,5.86633180245336,0.900751047901369,0.635410765453539,0.470186463922053,0.529813536077947,0.0232369899749756
74,"MCMC",1.63041026875,5.8620025625,0.93468493425,0.662586803125,0.47127342,0.52872658,5.55534100532532
75,"EM",1.81797347586956,5.80185377826955,0.981762823989982,0.925818463191667,0.418145165607884,0.581854834392116,0.00396394729614258
75,"MCMC",1.84841641625,5.78816065,1.0348844945,0.962283497625,0.421664098125,0.578335901875,5.27977180480957
76,"EM",1.74980237632177,6.28924667339438,1.035784687558,1.10031879641045,0.629089290162624,0.370910709837376,0.00423407554626465
76,"MCMC",1.74382504,6.2073866175,1.04799225175,1.179754387875,0.616787279625,0.383212720375,4.89798998832703
77,"EM",2.10133981832972,5.93441971393989,0.702193213944433,1.08776394552492,0.400956935993087,0.599043064006913,0.00227212905883789
77,"MCMC",2.11540295625,5.91302897125,0.750095537875,1.124174317375,0.4029994125,0.5970005875,4.76094913482666
78,"EM",1.93827727706496,6.06501699383631,0.975849503094088,0.823544080013197,0.471087197825986,0.528912802174014,0.00450897216796875
78,"MCMC",1.96070814875,6.05676255875,1.01363838625,0.853234177375,0.471924262125,0.528075737875,5.31446409225464
79,"EM",1.91241841977497,5.9030832019604,0.844261135294588,1.14258248279874,0.443243457308537,0.556756542691463,0.00409078598022461
79,"MCMC",1.95592153375,5.89942491625,0.906803838125,1.16364752475,0.44981265325,0.55018734675,5.4235851764679
80,"EM",2.21527712657225,6.20426021129802,1.01041743919708,0.762647761672026,0.569921564885858,0.430078435114142,0.00417995452880859
80,"MCMC",2.19358201,6.14754730625,1.007769127625,0.840046224875,0.558129826375,0.441870173625,5.24767994880676
81,"EM",1.79354873412731,5.80177813758565,0.691016225815764,1.19377551246522,0.512305720769674,0.487694279230326,0.00249695777893066
81,"MCMC",1.806831165,5.755984215,0.72302110325,1.249339349625,0.508987905875,0.491012094125,4.72617316246033
82,"EM",1.86235956829322,5.42327556706733,0.617403091282883,1.17944483209117,0.448466751543497,0.551533248456503,0.0169789791107178
82,"MCMC",1.87931001,5.39437531625,0.659955743375,1.22015640275,0.4479842925,0.5520157075,4.61560916900635
83,"EM",1.97273002551086,6.23335259737509,1.02258916963297,0.886583784603755,0.620950097443479,0.379049902556521,0.00258016586303711
83,"MCMC",1.9520322525,6.15701184625,1.027206200875,0.97582124,0.60734788475,0.39265211525,4.88804483413696
84,"EM",1.93154509383719,5.83488767933909,0.831622866703316,1.0455977889691,0.433380174841745,0.566619825158255,0.00194311141967773
84,"MCMC",1.96785842875,5.8317145875,0.891538271,1.0719695075,0.438897305125,0.561102694875,4.91652488708496
85,"EM",1.85601223716838,5.82799097214084,1.002798368617,0.832910404684556,0.535983213888126,0.464016786111874,0.00281405448913574
85,"MCMC",1.8844291875,5.82086428875,1.050806366125,0.869719287,0.537460089125,0.462539910875,5.04182815551758
86,"EM",2.02049704765756,6.02727463560825,0.946295156566038,0.950927415381367,0.522030955119336,0.477969044880664,0.00543594360351562
86,"MCMC",2.030089655,5.99838554125,0.97880050225,1.002061752875,0.518915002875,0.481084997125,4.70709800720215
87,"EM",1.87076820684075,6.04034687339237,0.810536774976862,0.983083993778517,0.4929402939416,0.507059706058399,0.00231695175170898
87,"MCMC",1.86033203375,6.00113476875,0.82791322775,1.0387434175,0.4877222005,0.5122777995,4.71877884864807
88,"EM",1.87364206276512,5.85535156305475,0.847659305984828,0.992394277989999,0.478098656112208,0.521901343887792,0.00287795066833496
88,"MCMC",1.88571308625,5.8292238525,0.888323883875,1.0351239955,0.477328893125,0.522671106875,4.96458411216736
89,"EM",2.03312565012322,5.88696545779926,1.01332180830691,1.12768746505496,0.548529211380359,0.451470788619641,0.00345993041992188
89,"MCMC",2.039132095,5.79378784,1.049145378125,1.217070541625,0.536243140125,0.463756859875,5.09795188903809
90,"EM",2.06411228499946,6.16892061299351,1.04373897659353,0.914412674256498,0.594364061405238,0.405635938594762,0.00329494476318359
90,"MCMC",2.04533521875,6.0960720525,1.053538141375,1.004695051375,0.58083865375,0.41916134625,4.75774097442627
91,"EM",1.85151851271632,6.07528073497708,0.882307920314289,0.873164938620671,0.490861564153987,0.509138435846013,0.0019221305847168
91,"MCMC",1.86297406,6.0593752275,0.9146713425,0.906575393875,0.49056501625,0.50943498375,4.97719407081604
92,"EM",1.76621811533488,5.53973270464687,0.80268680975949,1.14829653196212,0.404224442352237,0.595775557647763,0.00346994400024414
92,"MCMC",1.81917151625,5.54372047625,0.875986519125,1.166867608375,0.41447790725,0.58552209275,4.88020300865173
93,"EM",1.86160162112523,6.05504705677978,0.725017977005499,0.92187204161438,0.496183418910174,0.503816581089826,0.00174498558044434
93,"MCMC",1.8669932075,6.03790611375,0.7533408735,0.956755975,0.49536824875,0.50463175125,4.69198179244995
94,"EM",1.92608581669594,5.69406832242259,0.742085270413482,1.06359586851227,0.384104162005407,0.615895837994593,0.00387096405029297
94,"MCMC",1.95048853125,5.6843204025,0.796502974625,1.090080549,0.38979533925,0.61020466075,4.96732091903687
95,"EM",2.10063969185322,5.95208597601753,1.25326799766032,0.944771163581217,0.464891989980641,0.535108010019359,0.00406384468078613
95,"MCMC",2.187231041125,5.92507792875,1.340238247125,0.988074883625,0.47509539325,0.52490460675,5.82787704467773
96,"EM",2.02627047862083,5.89986590992392,0.820027692872786,1.17522659552367,0.4427446362435,0.5572553637565,0.00373506546020508
96,"MCMC",2.05998806125,5.87965216125,0.880534797625,1.208693932625,0.4457236195,0.5542763805,4.90701103210449
97,"EM",2.05629359870385,5.86602519144913,1.07561696777102,0.924058782048982,0.523155088109602,0.476844911890398,0.00365710258483887
97,"MCMC",2.08267453875,5.82853180625,1.11984632725,0.98224473825,0.521811061875,0.478188938125,5.15635395050049
98,"EM",1.60364743296253,5.79905588511994,0.8425160716526,1.41993145019314,0.438408746240636,0.561591253759364,0.00587892532348633
98,"MCMC",1.634417221625,5.76468753,0.897260383375,1.450467465625,0.4395306415,0.5604693585,4.83211708068848
99,"EM",2.23448662732445,5.94159187452986,0.941198540567954,0.911913578706253,0.558641725879537,0.441358274120463,0.0101571083068848
99,"MCMC",2.2406130525,5.9034407225,0.97412206675,0.972464696375,0.553023817875,0.446976182125,4.78460907936096
100,"EM",1.9101090115342,5.84279637095884,0.879696420649389,0.868016116517406,0.56341529788079,0.43658470211921,0.00261998176574707
100,"MCMC",1.9230630975,5.82475387375,0.914961606875,0.90824385575,0.56072927875,0.43927072125,4.72480297088623
